index,x,y
0,683,273
10,726,312
11,726,311
12,628,327
13,631,316
14,631,306
15,632,300
16,633,293
17,635,291
18,637,287
19,638,286
23,648,282
24,646,283
25,636,283
31,552,291
32,542,298
33,533,303
34,525,310
35,521,311
36,511,318
37,501,327
38,491,337
39,481,348
40,473,357
41,471,358
42,463,372
43,455,386
44,446,401
45,438,415
46,432,430
47,431,432
48,427,440
49,436,355
50,440,302
51,443,266
52,446,237
53,446,231
54,448,210
55,451,187
56,453,170
57,453,155
58,456,143
59,457,142
60,458,131
61,461,125
62,462,117
63,465,113
64,466,111
65,467,110
66,468,108
67,471,108
68,473,108
69,476,110
70,476,111
71,477,111
72,478,116
73,481,121
74,490,136
75,541,192
76,570,228
77,576,228
78,597,261
80,652,267
81,662,345
82,678,368
83,680,370
84,696,395
90,663,297
92,633,232
93,621,207
94,613,190
95,611,188
96,605,175
97,597,161
98,591,151
99,586,143
100,582,138
101,581,137
102,577,133
103,573,130
104,570,127
105,568,126
106,566,126
107,563,127
108,561,130
109,560,132
110,550,183
111,548,180
112,557,183
114,568,222
115,575,252
116,578,273
117,581,300
118,586,321
119,586,322
120,591,343
121,592,366
122,595,387
126,618,413
127,636,383
128,650,355
129,660,338
130,696,290
131,690,288
132,696,283
133,701,287
134,707,282
135,716,275
136,723,267
137,725,266
138,731,263
139,738,260
143,761,258
144,765,260
145,771,263
146,776,268
147,781,275
148,785,280
149,786,281
150,791,287
151,793,293
152,798,303
153,801,312
157,722,243
158,701,225
159,680,211
160,663,200
161,661,198
162,642,188
163,627,181
164,612,173
165,597,168
166,583,166
167,581,166
168,568,166
169,557,166
170,546,166
171,535,171
172,525,173
173,521,176
174,512,181
175,501,188
176,490,196
177,483,206
178,475,216
179,473,217
180,463,231
181,455,243
182,447,258
183,438,272
184,431,286
185,431,288
186,425,306
187,418,323
188,411,343
189,406,363
196,528,256
197,528,256
198,535,255
199,542,252
204,557,261
205,557,265
206,557,268
210,556,291
211,556,298
212,556,307
213,556,316
214,556,325
215,556,327
216,556,340
217,556,352
218,557,366
219,558,380
234,735,260
235,740,261
236,747,266
237,755,270
238,760,273
239,761,273
240,767,280
241,772,286
242,776,291
243,781,301
244,785,308
245,786,311
246,788,317
247,796,283
248,803,238
249,807,208
250,812,182
251,813,181
252,820,158
253,823,137
254,828,121
255,833,106
256,836,95
257,837,92
258,841,85
259,843,76
260,848,68
261,851,63
262,853,61
263,856,60
264,857,60
265,861,60
266,862,61
267,865,63
268,868,67
269,868,68
270,871,73
271,873,81
272,876,91
273,876,101
274,878,113
275,880,116
276,881,128
277,881,142
278,883,158
279,883,176
280,887,193
281,885,193
282,886,215
283,888,235
284,890,256
285,891,278
286,891,298
287,891,301
288,891,322
289,893,347
290,865,332
291,833,303
292,810,287
293,808,282
304,716,260
305,716,261
306,712,265
307,708,270
309,723,253
318,701,301
319,705,302
320,738,196
321,750,161
322,761,136
323,762,130
324,771,107
325,783,85
326,792,65
327,801,48
328,811,35
329,811,33
330,820,21
331,827,11
332,832,5
343,895,5
