index,x,y
38,658,316
42,706,248
43,708,245
44,717,235
45,726,226
46,733,221
47,738,216
48,743,212
49,745,213
50,751,211
51,751,220
52,743,235
53,738,247
54,737,261
55,737,261
56,735,275
57,735,286
60,741,301
61,742,302
62,742,290
63,751,278
64,757,271
65,761,267
66,766,263
67,766,263
68,768,263
69,773,263
70,776,265
71,778,267
72,780,268
73,781,270
74,782,272
80,693,218
81,681,213
82,668,210
83,657,207
84,648,206
85,645,206
86,637,208
87,628,208
88,618,212
89,611,216
90,606,222
91,603,223
92,597,230
93,591,237
94,583,247
95,578,253
96,567,291
97,571,291
111,482,298
112,481,302
113,477,281
114,475,268
115,473,266
116,470,251
117,468,241
118,466,233
119,466,230
120,463,226
121,463,223
122,463,222
123,463,221
124,462,221
125,461,222
126,461,223
127,461,226
128,461,231
129,461,236
130,462,243
131,462,251
132,463,258
133,463,262
134,463,272
135,463,285
136,465,295
137,465,308
138,460,297
153,473,193
154,468,200
155,472,188
156,473,183
157,476,182
158,476,176
159,481,171
160,482,166
161,483,163
162,486,163
163,488,163
164,491,163
165,493,166
166,495,168
167,497,173
168,501,178
169,501,180
170,505,188
171,506,196
172,510,206
173,511,216
174,513,228
175,516,231
176,516,242
177,520,255
179,525,257
185,470,263
186,465,260
187,463,258
188,460,256
189,456,256
190,451,256
191,448,256
192,447,258
193,446,256
194,447,248
195,448,240
196,452,221
197,457,206
198,463,191
199,463,192
200,467,181
201,471,171
202,473,166
203,478,161
204,481,158
205,483,158
206,486,156
207,490,156
208,493,156
209,496,158
210,500,162
211,501,163
212,503,168
213,507,173
214,511,182
215,513,191
216,518,201
217,518,203
218,521,215
219,526,228
220,527,241
221,533,260
222,533,273
223,535,275
224,536,288
225,540,306
230,635,283
231,650,280
243,652,267
244,641,265
245,628,262
246,615,260
247,611,260
248,601,261
249,588,261
250,580,263
251,570,266
252,562,270
253,561,271
254,556,272
268,643,217
269,641,208
