index,x,y
10,662,287
11,662,287
12,663,286
43,695,277
44,708,270
45,722,265
46,733,258
47,743,256
48,746,255
49,755,255
50,765,252
51,775,253
52,782,256
53,788,258
54,792,258
55,797,263
56,803,266
57,811,273
58,821,283
59,823,285
60,821,285
63,727,243
64,713,252
65,692,248
66,690,250
67,668,248
68,651,248
69,633,248
70,617,251
71,602,253
72,598,256
73,583,260
74,570,265
75,555,271
76,543,278
77,535,285
78,530,288
79,518,297
80,506,307
81,496,318
82,485,332
83,476,343
84,475,345
85,466,357
86,456,372
87,448,387
88,440,403
89,433,418
90,433,418
91,428,435
92,455,350
93,483,276
94,506,220
95,523,178
96,523,177
97,538,140
98,553,111
99,565,85
100,577,63
101,586,45
102,588,42
103,598,25
104,608,13
105,615,5
106,563,267
107,568,258
108,570,258
109,573,256
110,623,207
111,628,207
124,720,5
125,723,11
126,725,13
127,728,21
128,733,31
129,738,41
130,741,55
131,745,63
132,746,66
133,750,77
134,753,90
136,791,200
137,806,251
138,808,255
139,823,298
141,846,363
142,856,395
143,863,423
144,863,421
145,871,450
149,888,453
150,827,312
151,817,276
152,811,251
153,805,230
154,798,212
155,793,200
156,792,196
157,788,187
158,786,178
159,782,171
160,780,166
161,775,163
162,736,182
163,735,200
164,733,203
165,735,216
166,726,230
167,717,246
168,716,247
169,708,263
170,700,280
171,692,296
172,685,311
173,678,327
174,676,332
175,671,346
176,666,365
177,661,381
178,656,400
179,651,418
180,650,420
181,646,437
182,642,456
185,651,216
186,652,210
187,655,155
188,657,113
189,658,80
190,661,48
191,663,26
192,663,22
193,666,5
223,712,3
224,713,13
225,716,26
226,716,40
227,718,51
228,718,52
229,721,65
230,721,76
237,731,212
240,733,291
241,733,310
242,736,331
243,736,351
244,737,371
245,737,390
246,737,391
249,750,297
250,756,240
251,758,205
252,760,201
253,762,170
254,766,146
255,770,126
256,771,107
257,773,96
258,775,93
259,777,81
260,781,71
261,781,65
262,783,57
263,786,53
264,786,53
265,787,52
266,788,48
267,791,48
268,792,48
269,796,50
270,795,51
271,796,53
272,798,56
273,800,61
274,801,66
275,802,72
276,803,73
277,803,81
278,806,88
279,806,96
280,808,107
281,811,116
282,811,116
283,786,62
284,767,18
317,570,12
318,570,15
319,566,35
320,562,56
321,558,77
322,556,100
323,555,122
324,555,123
325,552,147
326,550,170
327,547,195
328,546,217
334,541,342
335,542,353
338,570,273
339,576,256
340,582,243
341,583,237
342,585,235
343,587,231
344,592,228
345,622,217
346,596,226
347,597,227
348,596,227
350,601,332
