index,x,y
6,623,341
7,623,343
8,626,325
9,625,313
10,541,281
23,577,286
24,566,286
25,562,286
26,551,292
27,538,298
28,527,305
29,516,312
30,508,318
31,506,321
32,496,331
33,486,341
34,476,353
35,470,363
36,462,376
37,462,376
38,473,373
39,517,343
40,647,273
42,590,302
43,591,301
44,608,297
45,628,288
50,683,276
61,772,317
63,793,310
64,807,293
65,815,285
66,822,278
67,825,277
68,832,272
69,840,268
70,848,266
71,856,265
72,861,262
73,863,263
74,870,265
75,876,266
76,883,271
77,890,273
78,893,278
79,895,281
80,900,287
81,906,295
82,911,306
83,913,316
84,918,326
85,920,327
86,923,341
87,926,353
88,931,368
89,933,383
90,936,400
91,937,401
92,938,420
93,942,435
94,945,453
95,946,473
96,948,490
97,947,496
98,951,511
99,953,531
