index,x,y
29,653,342
30,653,342
31,661,325
32,668,312
33,676,303
34,681,296
35,686,291
36,688,287
37,692,285
38,697,281
39,700,280
46,676,282
50,621,290
51,607,296
52,592,303
53,581,308
54,576,312
55,567,317
56,556,327
57,542,338
58,531,348
59,522,360
60,523,358
61,512,372
62,500,387
63,492,401
64,485,367
65,482,333
66,483,326
67,481,303
68,478,282
69,476,267
70,476,251
71,475,240
72,473,237
73,473,230
74,473,221
75,471,215
76,471,211
77,471,207
78,471,206
79,471,206
80,473,205
81,473,206
82,473,207
83,475,208
84,475,210
85,475,212
86,477,217
87,473,222
88,472,222
89,472,220
90,471,221
91,471,221
92,467,222
93,463,223
94,461,228
95,460,231
96,458,233
97,458,238
98,456,246
99,456,252
100,453,262
101,451,271
102,451,272
103,451,283
104,448,296
105,446,307
106,446,322
107,446,333
108,445,336
109,445,347
113,470,382
115,497,360
116,523,340
117,542,323
127,706,271
128,722,271
129,737,270
130,726,273
131,730,272
132,736,275
133,740,280
135,760,291
140,625,295
141,606,300
142,590,308
143,581,313
144,577,316
145,566,323
146,553,333
147,543,343
148,531,356
149,521,368
150,521,368
151,512,381
152,505,392
157,496,305
158,501,248
159,506,203
160,511,166
161,515,137
162,516,135
163,518,110
164,523,87
165,526,67
166,530,51
167,532,38
168,533,36
169,536,25
170,540,15
171,542,6
172,545,2
184,575,3
185,577,6
186,578,8
187,581,15
188,585,21
189,586,31
190,591,40
191,592,47
192,593,51
193,596,60
194,596,70
195,600,82
196,602,93
197,667,177
199,693,210
200,733,258
201,758,288
203,800,345
208,867,311
209,866,262
210,866,263
211,866,225
212,870,195
213,871,167
214,876,146
215,877,131
216,877,128
217,881,113
218,882,103
219,883,93
220,886,86
221,888,81
222,888,77
223,891,73
224,892,71
225,893,68
226,896,68
227,897,68
228,898,68
229,900,70
230,901,72
231,903,77
232,905,82
233,906,85
234,906,87
235,908,93
236,910,100
237,911,108
238,913,116
239,913,126
240,913,126
241,916,136
242,916,146
243,918,156
244,918,168
245,920,178
246,921,181
247,921,191
248,921,205
249,923,217
250,923,232
251,925,243
252,923,246
253,925,256
254,926,271
255,926,282
256,928,297
257,928,297
258,928,297
259,928,293
260,930,287
261,931,285
262,930,283
263,928,283
264,928,283
265,928,283
266,930,285
267,930,286
268,928,288
269,930,293
