index,x,y
50,672,258
51,695,268
54,742,301
55,748,305
56,760,313
57,772,326
58,786,338
59,798,352
60,810,366
61,812,366
62,821,381
63,832,396
64,841,412
68,715,245
69,693,216
70,671,191
71,656,171
72,640,155
73,638,153
74,625,140
75,613,128
76,603,121
77,593,113
78,587,108
79,586,108
80,578,106
81,572,102
82,566,102
83,561,102
84,556,103
85,553,103
86,551,106
87,546,108
88,541,116
89,538,121
90,536,126
91,535,126
92,531,132
93,530,140
94,527,147
95,525,156
96,522,163
97,521,167
98,521,177
99,518,187
100,530,193
101,550,192
102,565,186
103,568,186
104,580,186
105,592,186
106,605,188
107,617,191
108,626,193
109,627,193
110,636,196
111,646,201
112,656,206
113,663,215
114,671,221
115,673,223
116,680,231
117,688,241
118,695,252
119,700,260
123,668,291
150,548,262
151,548,262
152,547,260
153,546,260
154,546,260
155,545,260
156,543,258
157,543,258
158,545,260
