index,x,y
50,578,312
51,573,311
52,566,316
54,558,326
55,555,338
56,548,350
57,545,358
60,535,396
68,692,251
69,707,242
73,732,257
78,726,251
80,743,356
81,746,378
82,747,398
83,748,401
84,750,420
85,751,440
87,752,448
88,751,447
103,541,233
106,531,238
107,531,238
108,523,245
109,516,248
110,506,257
111,501,261
112,495,262
113,493,265
114,488,270
115,485,273
116,478,282
117,473,291
118,470,296
119,471,296
120,468,303
121,466,315
122,466,326
123,461,338
124,460,350
125,460,353
126,456,367
127,453,381
128,451,396
129,450,413
130,448,427
131,447,428
132,446,446
133,446,462
134,442,473
135,442,471
136,441,467
137,441,465
138,441,462
139,440,462
