index,x,y
9,658,291
17,612,260
18,610,258
19,597,256
20,597,256
21,587,256
22,575,257
23,565,258
24,556,261
25,548,265
26,545,266
27,535,271
28,528,276
29,522,282
30,516,291
31,510,298
32,511,300
33,525,301
47,697,301
48,706,308
49,716,316
51,728,297
52,738,268
53,751,250
54,761,235
55,768,222
56,768,220
57,778,210
58,786,202
59,793,196
60,800,191
61,805,188
62,808,187
63,815,186
64,821,186
65,826,186
66,833,190
67,838,192
68,840,193
69,846,198
70,851,203
71,855,211
72,861,221
73,863,231
74,866,232
75,868,243
76,873,257
77,878,272
78,881,287
79,885,305
80,886,305
81,888,321
85,715,258
86,713,258
87,695,251
88,683,246
89,675,246
100,716,318
101,721,332
102,726,345
103,731,355
104,733,361
105,738,367
106,746,348
107,748,326
108,750,308
109,753,297
110,755,292
111,756,283
112,758,275
113,761,267
114,765,262
115,767,258
116,767,257
117,770,255
118,771,255
119,775,256
120,775,255
121,777,258
122,778,260
123,781,263
124,781,268
125,783,272
126,785,278
127,786,282
128,787,286
129,788,288
130,808,238
131,818,207
132,831,177
133,838,156
134,840,153
135,848,133
136,857,116
137,866,101
138,873,91
139,878,80
140,878,81
141,886,71
142,891,63
143,897,58
144,903,56
145,908,53
146,910,53
147,915,55
148,918,57
149,923,60
150,928,63
151,931,68
152,933,71
153,936,77
154,941,86
155,943,97
156,948,110
157,951,122
158,952,125
159,953,137
160,956,152
161,958,168
162,961,186
163,965,203
164,965,205
165,966,222
166,968,245
167,971,266
168,972,288
169,976,311
170,975,310
171,975,332
172,956,323
173,932,301
174,916,283
175,903,272
176,901,271
177,888,262
178,880,256
179,871,251
180,866,248
181,861,248
182,858,248
183,853,250
184,850,251
185,845,253
186,841,258
187,838,261
188,837,263
189,835,267
190,832,273
191,831,281
192,828,290
193,827,297
194,827,300
195,826,306
196,823,317
197,822,326
198,823,335
199,821,318
201,827,258
202,831,217
203,833,178
204,836,146
205,838,122
206,837,118
207,841,96
208,843,76
209,846,57
210,848,41
211,850,28
212,852,25
213,852,13
214,853,6
215,853,5
226,866,5
227,863,11
228,865,21
229,863,31
230,863,31
231,863,43
232,862,58
233,861,73
234,861,91
235,861,108
236,861,108
237,861,128
238,861,148
239,861,168
240,861,188
241,860,211
242,861,212
243,861,235
244,861,258
245,861,283
246,858,306
271,685,251
272,686,248
273,686,208
274,687,176
276,688,121
277,688,103
278,690,101
279,691,81
280,691,66
281,692,52
282,693,41
283,696,32
284,696,31
285,696,23
286,697,18
287,698,13
288,700,11
289,701,11
290,701,11
291,701,11
292,702,13
293,703,17
294,703,23
295,703,28
296,703,31
297,705,38
298,706,50
299,706,61
300,706,76
301,706,88
302,706,91
303,707,105
304,708,121
305,710,136
306,708,160
307,708,178
308,710,181
309,711,201
