index,x,y
43,635,312
44,628,292
45,623,273
46,618,257
47,616,246
48,616,243
49,612,236
50,610,227
51,608,222
52,603,217
53,603,215
54,602,215
57,623,236
58,635,248
59,643,257
66,691,278
68,721,271
72,746,263
73,750,266
74,753,267
75,758,270
76,763,273
77,766,277
78,768,278
79,771,282
80,773,291
81,781,301
82,780,302
83,782,303
84,782,303
85,783,302
86,785,301
87,786,300
90,787,290
91,787,290
92,787,290
93,786,291
94,786,290
95,786,288
96,787,288
97,787,290
98,787,290
99,788,288
100,791,290
101,792,290
102,792,290
103,791,290
104,790,290
109,788,291
