index,x,y
50,620,345
51,620,342
52,613,325
53,610,311
54,607,302
67,556,297
68,547,308
69,546,308
70,535,321
71,526,333
72,517,346
73,511,361
74,503,373
75,502,375
76,488,372
77,486,338
78,478,321
79,476,308
80,473,298
81,473,297
82,472,295
83,467,283
84,466,281
85,466,278
86,465,276
87,463,277
88,462,277
89,462,278
90,462,280
91,460,282
92,460,285
93,460,285
94,460,287
98,450,265
99,450,263
100,446,242
101,441,226
102,436,213
103,433,202
104,431,195
105,431,192
106,428,185
107,427,180
108,426,176
109,425,173
110,423,172
111,423,172
112,422,173
113,421,175
114,421,178
115,418,182
116,418,188
117,416,190
118,416,197
119,416,206
120,416,217
121,413,230
122,413,240
123,413,243
124,411,256
125,411,271
126,411,287
127,415,302
130,487,253
131,502,246
160,573,262
161,577,265
162,581,267
163,585,268
164,588,272
165,590,275
166,595,278
167,598,283
168,602,288
170,606,300
171,607,300
172,600,263
173,593,241
174,590,221
175,586,206
176,582,192
177,581,190
178,578,180
179,576,171
180,573,163
181,572,158
182,571,156
183,570,153
184,568,152
185,566,152
186,565,153
187,563,153
188,561,156
189,561,158
190,561,163
191,561,170
192,558,178
193,557,187
194,556,198
195,556,201
196,556,211
197,556,225
198,556,237
204,553,330
205,553,348
206,553,368
207,552,371
208,553,393
220,558,638
221,560,651
222,558,646
223,557,646
224,558,641
230,563,643
231,563,643
232,565,648
233,566,655
234,567,657
235,568,660
236,568,661
237,567,662
238,567,663
239,567,662
242,566,661
243,566,662
