index,x,y
45,655,285
46,661,280
47,663,281
48,670,275
49,678,271
54,703,280
55,706,283
56,713,288
75,598,222
76,590,191
77,588,187
78,581,163
79,576,146
80,570,122
81,563,105
82,560,92
83,558,90
84,553,80
85,550,68
86,546,60
87,541,53
88,540,48
89,538,48
90,535,43
91,531,42
92,528,42
93,526,43
94,522,43
95,521,46
96,518,51
97,516,56
98,513,62
99,510,71
100,508,81
101,506,81
102,503,92
103,501,106
104,498,121
105,496,136
106,495,150
107,493,153
108,491,170
109,491,188
110,490,208
111,488,228
112,486,247
113,487,248
114,485,268
115,483,291
116,482,312
117,481,337
118,482,358
119,482,360
134,565,312
136,551,337
137,550,341
138,546,350
139,543,363
151,683,250
152,672,247
156,732,275
157,750,286
158,767,298
159,782,310
160,795,321
161,796,322
162,810,336
163,823,351
164,833,363
165,845,377
166,856,393
167,861,396
168,867,413
169,876,428
170,886,447
171,896,465
172,902,482
173,903,485
174,911,505
175,920,526
176,927,545
177,935,568
178,941,588
179,942,591
181,956,592
182,956,591
183,957,590
184,956,592
185,957,592
186,956,590
187,957,587
188,960,588
189,966,578
