index,x,y
31,642,307
32,643,313
51,667,307
52,665,317
56,668,303
59,686,235
60,687,236
61,692,183
62,696,141
63,700,106
64,702,80
65,706,57
66,707,53
67,708,36
68,712,20
69,715,6
89,751,8
90,751,8
91,753,17
92,755,26
93,756,36
94,756,46
95,758,56
96,758,58
97,760,68
98,761,81
99,763,92
100,765,106
101,765,118
102,766,121
103,766,131
104,767,145
105,768,158
106,768,171
107,772,182
109,772,197
110,772,211
111,772,225
112,773,240
140,583,463
141,583,463
142,583,462
143,583,463
144,583,463
145,583,463
146,582,463
147,582,463
148,582,465
149,583,463
