index,x,y
30,518,6
43,595,307
45,577,303
46,568,310
47,553,321
48,543,331
49,532,341
50,523,351
51,520,353
52,511,367
53,502,377
54,527,268
55,530,245
56,541,192
57,542,188
58,550,152
59,558,115
60,565,88
61,571,67
62,576,50
63,577,45
64,583,32
65,587,21
66,592,10
67,596,3
80,635,6
81,636,6
82,638,12
83,641,20
84,643,27
85,646,37
86,648,46
87,650,48
88,651,57
89,653,66
90,656,78
91,658,90
92,660,100
93,661,102
94,663,112
95,666,126
100,726,281
101,736,308
102,746,333
103,756,357
104,763,381
105,765,382
106,772,405
107,777,426
108,788,382
109,786,351
110,790,328
111,790,326
112,793,307
113,796,291
114,798,278
115,801,267
116,802,261
117,803,258
118,806,255
119,806,251
120,810,246
121,811,245
122,812,243
123,812,243
124,815,245
125,816,246
126,817,250
127,820,251
128,820,255
129,820,258
130,826,270
131,828,276
132,832,283
133,835,292
134,836,301
135,838,303
136,841,313
137,843,323
138,846,335
139,848,346
142,772,275
144,758,276
145,750,272
146,741,270
147,738,268
148,731,266
149,726,266
150,721,265
151,716,267
152,712,270
153,711,268
154,698,266
155,686,256
156,681,253
157,678,251
158,672,251
159,671,251
160,665,252
161,661,253
162,656,256
163,652,260
164,647,265
165,647,266
166,642,270
170,626,303
171,626,306
172,622,316
173,618,328
174,616,341
175,615,352
176,620,351
180,670,301
186,726,266
196,790,282
197,796,288
199,807,305
200,812,312
201,815,315
202,817,321
203,823,328
204,830,320
205,832,306
206,837,293
207,838,291
208,840,286
209,841,281
210,845,277
211,848,273
212,851,272
213,851,272
214,853,271
215,856,272
216,856,275
217,857,278
218,861,281
219,861,283
220,863,288
221,866,296
222,866,305
223,868,315
224,871,323
225,871,327
226,871,337
227,873,351
228,872,365
229,876,378
230,877,392
231,877,393
232,877,411
233,878,426
234,870,398
235,862,365
236,857,342
237,853,337
238,848,320
239,841,306
240,838,292
241,835,282
242,833,276
243,831,273
244,828,268
245,825,263
246,821,260
247,818,258
248,816,258
249,817,258
250,816,258
251,803,273
262,711,330
263,708,302
264,710,280
265,710,265
266,710,255
267,711,253
268,711,246
269,711,237
270,711,233
271,695,243
275,647,302
276,636,321
277,625,336
278,616,353
279,615,353
280,605,371
281,597,388
283,585,420
292,662,186
293,667,180
295,665,190
296,656,198
297,656,197
298,645,203
299,635,213
300,681,193
301,603,361
302,597,381
305,582,435
306,577,457
307,572,478
308,567,502
309,566,502
310,562,527
311,558,552
312,553,572
313,551,586
314,548,590
315,547,593
316,547,590
317,545,592
318,545,593
319,545,597
330,547,628
331,548,630
332,548,630
333,548,630
334,548,631
335,548,631
336,548,631
337,548,633
338,548,633
339,548,633
