index,x,y
13,622,317
14,626,302
15,630,293
16,633,286
17,638,283
18,638,278
19,645,276
20,651,272
21,653,272
22,655,272
23,658,272
24,660,275
25,661,285
26,661,293
27,656,310
28,656,326
29,656,343
30,655,343
31,653,361
32,652,376
33,652,392
37,657,291
38,656,253
39,658,227
40,658,206
41,661,191
42,661,186
43,661,173
44,662,165
45,663,156
46,665,150
47,666,146
48,666,143
49,667,141
50,667,140
51,670,141
52,670,141
53,668,142
58,645,197
61,568,325
62,567,331
63,562,345
64,546,373
65,540,391
66,538,392
70,646,242
71,657,227
72,658,226
73,673,213
74,685,203
75,693,195
76,701,188
77,708,186
78,711,183
79,716,182
80,721,181
81,728,181
82,735,182
83,738,183
84,741,183
85,743,186
86,748,188
87,753,196
88,758,201
89,761,207
90,762,208
91,766,215
92,768,221
93,772,227
94,777,231
95,778,227
96,781,226
97,783,223
98,783,221
99,785,223
100,788,225
101,788,226
102,788,227
103,790,230
104,791,233
105,791,238
106,793,243
107,795,251
108,793,253
109,795,260
110,796,271
111,796,280
112,797,291
113,797,301
114,798,303
115,798,315
116,800,328
117,782,322
118,775,313
119,758,311
120,761,311
121,751,305
122,745,301
123,731,298
124,723,298
130,701,303
131,700,307
140,678,382
141,677,395
142,675,407
