index,x,y
19,661,292
26,716,278
27,708,278
28,730,271
29,742,268
34,782,265
35,785,266
36,792,268
37,798,273
38,806,278
39,806,280
41,821,292
42,823,298
43,830,306
46,775,237
47,755,211
48,735,190
49,718,171
50,705,158
51,702,157
52,688,143
53,676,132
54,662,122
55,650,115
56,638,110
57,636,108
58,626,106
59,615,101
60,605,101
61,595,101
62,587,102
63,585,102
64,575,106
65,565,111
66,556,116
67,546,123
68,538,130
69,535,132
70,530,142
71,518,155
72,510,167
73,502,181
74,495,195
75,493,196
76,486,212
77,478,230
78,471,248
79,463,266
80,458,285
81,458,286
82,453,305
83,448,325
87,476,270
88,481,263
89,486,258
100,576,228
101,611,203
102,642,183
103,671,167
104,695,153
106,722,141
107,747,130
108,770,122
109,788,117
110,806,113
111,808,112
112,825,110
113,843,108
114,862,108
115,876,110
116,891,111
117,893,112
118,906,116
119,921,121
120,936,128
121,948,136
122,960,143
123,963,147
124,975,156
125,985,167
126,996,180
127,1006,193
128,1016,206
129,1016,207
130,1026,223
131,1035,238
132,1043,256
133,1051,275
134,1061,292
135,1061,292
136,1066,311
137,1073,331
138,1081,351
139,1086,372
140,1091,393
141,1092,393
142,1097,415
143,1102,436
144,1108,457
145,1112,478
146,1116,498
147,1116,502
148,1121,525
149,1123,550
150,1126,560
151,1127,553
152,1128,547
153,1128,543
154,1128,540
155,1128,537
156,1127,537
157,1127,538
158,1127,538
159,1126,538
164,1126,558
165,1127,560
166,1125,560
167,1123,561
168,1126,560
169,1126,561
