index,x,y
10,627,345
11,636,328
12,638,315
13,646,302
14,652,291
15,658,286
16,658,283
17,663,280
18,667,277
19,671,273
20,675,271
21,678,272
22,678,275
23,672,281
24,650,292
30,558,362
31,546,373
32,532,390
33,531,356
34,538,331
35,537,312
36,540,288
50,533,236
51,528,241
52,528,243
53,523,248
54,520,256
55,516,263
56,512,276
57,511,285
58,508,287
59,506,297
60,501,311
61,498,325
62,496,337
63,495,351
64,495,352
65,491,367
70,691,246
86,615,338
89,585,311
90,575,292
91,563,272
92,552,256
93,546,246
94,543,243
95,536,233
96,528,226
97,523,221
98,516,216
99,512,213
100,510,212
101,505,212
102,503,212
103,500,213
104,497,216
105,496,218
106,495,218
107,491,223
108,488,228
109,486,235
110,486,242
111,481,250
112,480,251
113,473,253
114,472,257
115,467,260
116,463,258
117,462,262
118,460,266
119,456,271
120,451,277
121,448,285
122,446,292
123,442,301
124,441,303
125,438,313
126,436,325
127,433,336
128,431,351
129,430,363
130,430,363
131,427,378
132,426,393
133,425,410
134,468,386
135,497,357
136,498,356
144,666,286
145,680,283
146,695,282
147,707,281
148,711,282
149,722,283
150,737,290
151,751,295
152,760,298
153,767,301
154,771,301
155,778,302
157,777,295
158,775,292
159,771,290
160,772,290
177,701,256
179,698,251
197,610,287
198,600,297
200,585,313
201,573,307
202,571,306
203,548,291
204,532,277
205,521,265
206,508,256
207,500,251
208,497,251
209,487,246
210,478,243
211,470,241
212,462,241
213,456,241
214,453,241
215,448,243
216,442,246
217,436,250
218,431,256
219,426,261
220,426,261
221,423,266
222,418,273
223,416,281
224,411,288
225,410,298
226,408,301
227,406,311
228,403,321
229,401,332
230,400,338
231,400,337
232,397,336
233,397,333
234,397,331
235,397,331
236,396,330
237,395,331
238,396,331
239,396,332
244,398,330
