index,x,y
10,626,252
11,626,253
12,626,253
13,628,252
14,630,252
15,632,255
16,632,256
17,637,258
18,635,261
19,636,261
40,738,273
41,748,273
42,752,273
43,761,275
44,773,280
45,783,283
46,790,288
47,797,291
48,800,292
49,807,298
50,817,305
51,823,282
52,828,265
53,833,252
54,833,251
55,838,238
56,843,228
57,846,222
58,850,216
59,853,211
60,853,211
61,857,208
62,861,207
63,863,206
64,866,208
65,868,211
66,871,212
67,873,216
68,876,221
69,878,228
70,881,236
71,882,245
72,883,247
73,886,257
74,886,271
75,888,286
76,891,302
77,891,315
78,892,318
79,892,333
80,895,351
81,896,370
82,881,336
83,863,260
84,861,256
85,851,207
86,841,170
87,833,141
88,828,118
89,823,101
90,825,101
91,820,87
92,816,75
93,813,65
94,811,57
95,811,52
96,808,50
97,806,47
98,806,45
99,805,43
100,802,45
101,801,46
102,801,45
103,800,47
104,800,51
105,798,55
106,798,61
107,798,66
108,797,68
109,797,73
110,796,81
111,796,90
112,796,98
113,796,107
114,796,108
116,723,210
117,687,255
118,660,291
119,635,325
120,635,326
121,615,352
122,597,382
123,583,411
125,603,318
126,606,312
127,617,276
128,626,253
129,632,236
133,648,197
139,642,202
153,593,341
154,587,355
155,573,343
157,560,321
158,550,306
159,541,293
160,532,286
161,526,281
162,523,277
163,520,275
164,515,272
165,512,272
166,505,270
167,502,270
168,500,271
169,497,273
170,493,273
171,491,276
173,482,273
174,482,272
175,485,263
176,482,256
177,481,251
178,481,248
179,481,247
180,480,247
181,478,246
182,478,246
183,480,248
184,480,251
185,481,256
186,481,255
187,502,258
188,523,258
189,538,260
204,685,250
205,682,255
206,691,260
207,701,261
208,708,263
209,716,268
210,716,268
211,723,273
212,731,280
213,741,287
214,748,296
215,753,306
216,756,307
217,762,317
218,768,328
219,776,341
220,781,356
221,786,367
222,788,370
223,793,385
224,801,401
225,806,416
226,811,431
229,810,346
230,808,312
231,806,285
232,806,257
233,806,238
234,807,236
235,806,218
236,807,203
237,806,191
238,806,181
239,806,172
240,806,171
241,806,165
242,807,160
243,807,156
244,808,153
245,807,152
246,807,152
247,807,152
248,807,153
249,807,155
250,808,157
251,808,161
252,807,162
253,810,167
259,610,316
260,575,347
261,548,370
262,527,391
274,385,576
277,371,580
278,821,256
279,361,591
