index,x,y
24,628,288
25,627,291
28,616,301
29,612,310
33,597,340
34,593,343
35,586,330
36,581,312
37,580,301
38,577,296
39,576,295
60,572,327
62,588,286
64,586,271
65,587,266
66,590,258
67,592,253
68,593,250
69,593,250
77,581,266
78,581,270
79,578,253
80,572,255
81,571,255
82,562,256
83,556,258
84,550,263
85,543,267
86,538,273
87,538,275
88,533,282
89,528,291
90,526,300
91,528,300
97,682,233
98,695,228
99,696,228
101,721,226
102,731,228
103,736,253
104,741,275
105,743,276
106,746,297
107,751,321
108,755,338
109,758,361
110,761,380
111,763,382
112,766,401
113,768,421
114,771,442
115,776,462
116,777,483
117,777,485
118,787,432
119,792,355
120,798,311
121,801,282
122,805,257
123,806,253
124,808,237
125,811,221
126,812,211
127,813,202
128,816,196
129,816,196
130,817,188
131,820,186
132,821,181
133,822,182
134,823,183
135,823,185
136,822,198
137,817,218
138,815,242
139,811,263
141,806,290
142,806,303
143,803,318
144,801,338
145,801,355
146,798,371
147,800,376
148,797,393
149,798,407
152,796,398
153,797,396
154,793,366
155,793,340
156,795,320
160,797,271
161,797,265
162,796,258
163,796,253
168,795,250
169,793,248
181,750,251
182,746,251
183,743,251
184,737,253
185,731,257
186,723,261
187,717,266
188,712,272
189,710,275
190,700,285
191,695,292
192,691,302
193,686,311
194,680,322
195,678,326
196,673,336
197,668,350
198,665,363
199,660,380
200,656,393
201,653,393
202,652,407
205,682,225
206,691,181
207,691,180
208,698,141
209,703,111
210,710,83
211,716,60
212,718,40
213,720,37
214,726,22
215,728,7
236,786,3
237,786,5
238,788,12
239,791,23
240,791,33
241,793,43
242,796,56
243,796,57
244,798,67
245,801,81
251,841,305
252,847,333
253,851,362
254,856,388
255,855,386
256,860,412
258,838,340
259,827,295
264,797,187
265,791,171
266,788,161
267,787,158
268,783,151
269,781,143
270,778,137
271,777,135
272,776,130
273,776,130
274,773,130
275,773,128
276,771,130
277,770,131
278,768,133
279,772,135
280,765,145
281,766,156
282,762,163
283,760,171
284,757,178
285,756,181
286,753,193
287,751,202
288,748,213
289,746,225
299,730,342
300,728,358
301,726,376
302,725,390
303,725,392
310,725,196
311,728,156
312,730,122
313,731,95
314,731,71
315,732,70
316,732,50
317,733,32
318,736,16
319,736,5
339,753,118
340,756,6
341,756,13
342,757,23
343,758,33
344,761,43
345,761,46
346,761,56
347,761,68
348,761,81
349,762,93
352,717,182
353,703,210
359,636,346
360,626,366
361,618,390
362,610,411
363,611,412
364,610,408
365,612,408
366,575,288
367,567,255
368,562,226
369,562,222
370,558,198
371,555,178
372,551,162
373,550,148
374,548,140
375,547,137
376,547,130
377,546,122
378,543,118
379,543,115
380,541,113
381,541,111
382,541,111
383,542,111
384,542,112
385,542,115
386,541,116
387,541,118
388,542,122
390,527,476
391,535,330
392,533,336
393,533,342
394,533,370
395,532,416
396,531,443
401,526,390
402,526,357
403,523,331
404,526,311
405,526,307
406,522,297
409,517,292
419,541,268
430,465,302
431,458,306
432,453,316
433,448,322
434,445,328
435,443,331
436,438,338
437,435,348
438,431,361
439,428,372
440,426,383
441,425,383
442,425,385
443,423,381
444,423,378
445,422,377
446,422,378
447,421,378
448,422,378
449,420,381
450,423,386
451,425,388
456,423,388
457,423,391
458,423,390
459,423,390
