index,x,y
8,618,360
9,616,341
10,616,341
11,613,326
12,612,312
13,612,306
18,607,287
19,607,285
29,593,318
34,602,323
35,605,323
36,608,323
47,551,258
49,540,255
50,535,255
51,540,245
52,532,253
53,528,257
54,523,260
55,512,265
56,505,273
57,501,278
58,496,281
59,491,290
60,485,301
61,480,308
62,475,321
63,471,331
64,471,333
65,466,343
66,463,356
67,458,371
68,456,383
69,486,356
70,486,356
71,510,325
72,531,296
73,560,271
75,606,223
77,625,211
78,640,201
79,656,190
80,672,181
81,686,176
82,688,173
83,703,168
84,716,166
85,727,163
86,740,163
87,748,163
88,752,163
89,761,166
90,773,170
91,782,173
92,791,178
93,798,186
94,801,186
95,808,193
96,817,201
97,825,211
98,832,221
99,838,231
100,838,232
101,846,243
102,851,256
103,857,266
104,862,280
105,867,290
106,867,293
107,872,307
108,876,321
109,881,337
110,886,352
111,888,365
112,888,366
113,891,381
114,892,388
