index,x,y
15,625,345
16,627,332
17,626,318
18,625,311
19,625,310
37,728,298
38,738,305
39,748,313
40,758,321
41,771,331
42,778,341
43,782,342
44,791,355
45,802,367
46,811,381
47,818,392
51,713,275
52,695,252
53,680,237
54,667,223
55,666,223
56,655,213
57,645,206
58,636,201
59,628,197
60,623,195
61,621,193
62,616,192
63,611,192
64,606,193
65,602,195
66,598,195
67,597,196
68,595,200
69,590,203
70,586,207
71,583,213
72,581,218
73,581,221
74,578,226
75,576,235
76,575,242
77,573,250
78,572,256
79,571,258
80,571,270
81,568,270
82,567,267
83,567,265
84,567,263
85,566,263
86,566,261
87,566,261
88,566,261
89,565,262
90,565,263
91,563,266
92,562,267
93,561,268
94,561,268
95,561,270
96,560,271
97,558,273
98,558,273
99,558,273
100,558,275
101,558,275
102,558,273
103,557,275
104,557,275
105,557,275
