index,x,y
27,617,377
28,615,357
29,611,341
30,608,325
31,606,313
32,606,312
33,605,305
41,553,278
42,557,280
43,557,285
46,545,287
47,536,287
48,525,291
49,513,295
50,508,293
51,495,296
52,485,298
53,473,303
54,462,311
55,455,317
56,452,317
57,445,326
58,435,338
59,426,346
60,466,327
61,501,295
63,537,271
64,565,256
65,586,243
66,608,235
68,631,226
69,642,221
79,746,288
80,746,288
81,753,306
82,760,323
83,767,343
84,775,362
85,781,380
86,780,381
87,786,401
88,791,420
89,797,441
90,803,461
91,806,482
92,806,483
93,811,502
94,816,525
95,818,527
96,818,528
97,822,528
98,823,528
99,825,526
100,827,526
101,830,530
102,833,533
103,835,538
104,836,540
105,837,546
106,841,552
107,843,555
108,846,558
109,847,558
