index,x,y
28,676,245
29,690,235
30,702,226
31,715,216
32,716,216
33,730,208
34,742,203
35,752,201
36,765,201
37,773,198
38,776,200
39,785,201
40,793,203
41,803,206
42,811,212
43,818,216
44,821,218
45,828,226
46,836,236
47,843,246
48,851,257
49,858,271
50,858,268
51,863,281
52,871,296
53,876,311
54,882,327
55,888,343
56,887,347
57,893,363
58,897,383
59,873,317
60,860,281
61,851,262
62,850,260
63,843,245
64,838,232
65,833,225
66,831,220
67,831,217
68,828,215
69,826,212
70,825,210
71,831,217
72,828,216
73,828,216
74,828,217
75,828,218
76,831,223
77,831,228
78,831,231
79,833,237
80,833,238
81,835,247
82,836,256
83,836,265
84,836,275
85,837,286
86,837,288
87,838,298
88,838,312
89,840,325
90,841,338
91,841,353
92,841,355
93,840,360
97,835,325
99,833,296
100,831,276
101,828,257
102,828,241
103,828,228
104,827,227
105,826,217
106,826,208
107,826,201
108,823,198
109,822,193
120,756,203
121,742,208
122,738,210
123,726,216
124,712,221
125,701,228
126,688,236
127,680,243
128,678,245
129,672,252
138,595,327
139,583,301
140,583,301
141,570,280
142,561,265
143,553,251
144,547,243
145,543,236
146,541,233
147,536,228
148,533,227
149,530,225
150,526,223
151,523,222
152,522,222
153,521,223
154,520,226
155,517,228
156,518,233
159,663,95
160,610,230
161,630,231
162,648,232
163,663,236
164,666,237
165,677,238
169,543,343
172,752,286
173,763,297
174,771,310
175,780,321
176,780,323
177,788,336
178,796,351
190,555,346
191,543,350
192,533,356
193,526,361
194,523,363
195,513,371
196,506,378
197,498,387
198,491,396
199,486,406
200,486,406
201,481,411
202,478,407
203,476,401
204,476,401
205,475,398
206,473,398
207,471,398
208,471,398
209,471,401
210,471,403
211,471,406
212,471,407
213,471,410
214,471,410
215,471,410
216,471,410
217,471,412
218,471,412
219,471,412
220,472,412
221,472,412
222,472,411
223,472,411
224,472,411
225,472,411
226,471,411
227,471,412
