index,x,y
31,691,276
32,696,273
33,700,272
34,707,273
35,713,276
36,721,281
37,726,286
38,732,291
39,733,291
40,741,297
41,746,305
42,752,315
43,758,323
44,763,332
45,767,333
46,777,328
47,783,317
48,788,308
49,791,302
50,796,298
51,797,298
52,803,296
53,811,293
54,815,291
55,817,290
56,820,287
57,821,286
58,823,285
59,826,283
60,831,285
61,833,286
62,835,288
63,836,288
64,836,291
65,838,296
66,840,302
67,841,310
68,841,318
69,841,318
70,845,331
71,846,338
72,847,350
74,838,235
75,838,235
76,833,178
77,831,136
78,826,100
79,823,63
80,821,35
81,821,32
82,818,7
114,761,11
115,760,33
116,758,51
117,757,53
118,756,76
119,753,98
120,752,121
121,751,143
122,751,167
123,751,170
124,748,192
125,747,217
126,747,241
131,710,283
132,703,283
133,701,282
134,698,283
135,697,283
136,696,285
139,631,228
140,706,267
141,708,265
142,723,246
143,736,228
144,747,216
145,761,205
146,771,196
147,773,193
148,782,186
149,791,180
150,801,176
151,810,173
152,816,171
153,820,171
154,826,171
155,836,171
156,843,173
157,851,176
158,856,181
159,857,181
160,865,187
161,871,193
162,878,202
163,883,211
164,890,222
165,891,223
166,896,235
167,901,248
168,906,263
169,911,278
170,916,292
171,916,293
172,921,311
173,926,327
174,930,346
175,933,363
176,936,382
177,938,385
178,942,400
179,946,425
184,953,507
185,958,528
186,963,550
187,965,547
188,967,545
189,966,543
190,971,542
191,972,542
192,972,542
193,972,543
194,972,545
195,972,545
196,972,546
200,971,558
201,972,558
202,972,558
203,973,561
204,973,561
205,973,560
206,975,561
207,976,561
208,976,562
209,976,562
