index,x,y
22,625,272
24,611,272
25,598,267
26,580,268
27,565,273
28,555,276
29,551,278
30,540,283
31,528,287
32,518,293
33,507,301
34,498,308
35,496,310
36,486,318
37,477,330
38,490,323
39,475,352
40,546,290
62,751,252
63,758,196
64,766,152
65,766,148
66,772,106
67,778,70
68,783,36
69,788,6
105,866,5
106,866,17
107,866,20
108,866,40
109,867,61
110,867,81
111,868,101
112,868,122
113,870,125
114,871,145
115,871,167
116,871,190
117,871,211
118,871,235
119,871,235
120,861,336
121,791,276
123,772,283
124,761,287
125,758,287
126,752,290
129,742,286
