index,x,y
27,665,297
28,665,303
29,666,310
48,658,260
49,653,258
50,662,232
54,628,236
55,617,236
56,613,236
57,602,238
58,590,241
59,580,246
60,568,250
61,560,256
62,556,256
63,547,262
64,537,271
65,528,278
66,521,287
67,513,298
68,511,300
69,503,311
70,495,325
71,488,338
72,481,352
73,475,362
74,475,362
76,516,231
77,533,171
78,548,123
79,561,88
80,561,87
81,571,55
82,581,27
83,590,6
114,715,5
115,716,16
116,717,18
117,720,28
118,721,43
119,723,56
120,726,68
121,730,86
122,731,88
123,772,246
124,775,248
125,776,252
126,778,256
127,781,261
128,781,263
129,781,270
132,727,261
133,725,273
134,725,277
135,723,293
136,723,311
137,723,330
138,722,347
139,722,368
140,723,366
141,722,385
147,768,250
148,775,232
149,781,218
150,785,207
152,791,197
153,796,192
154,800,188
155,803,185
156,805,182
157,810,181
158,811,181
159,812,182
160,816,183
161,821,187
162,820,193
163,821,203
164,821,206
165,821,216
166,821,227
167,822,238
168,822,251
169,821,260
170,821,261
171,821,272
172,821,286
173,821,298
174,821,313
175,821,326
176,820,330
177,821,343
178,820,361
179,820,377
180,818,393
181,818,410
182,818,410
183,778,380
190,631,277
191,613,267
192,597,265
193,586,258
194,580,258
195,570,255
196,555,253
197,543,253
198,533,253
199,523,256
200,525,256
201,516,258
202,507,262
203,500,265
204,491,272
205,483,278
206,482,278
207,476,285
208,472,285
209,468,277
210,470,271
211,467,270
212,466,270
213,463,270
214,462,271
215,461,271
216,460,273
217,460,276
218,458,276
219,458,281
220,461,286
221,461,293
222,461,301
223,461,308
224,461,312
225,460,321
226,457,333
227,456,346
228,456,361
229,456,373
230,456,371
231,456,386
232,485,316
233,511,248
234,535,197
235,551,161
236,552,158
237,568,123
238,582,95
239,595,68
240,606,48
241,616,31
242,618,30
243,627,15
244,636,3
265,751,5
266,752,6
267,757,15
268,761,23
269,766,36
270,768,47
271,772,57
272,773,60
273,776,71
274,778,85
275,781,98
277,796,172
278,818,226
279,825,233
281,856,305
283,872,363
285,880,391
286,888,413
287,893,438
290,850,281
291,847,281
292,848,281
293,842,265
294,836,250
295,831,240
296,830,237
297,826,231
298,822,222
299,821,240
310,797,221
311,801,220
312,801,218
313,801,218
314,801,221
315,801,226
316,801,228
317,801,235
318,801,241
319,802,250
320,801,250
321,801,258
322,801,268
323,801,278
324,801,290
325,801,301
326,801,303
327,801,316
328,801,328
329,801,342
330,801,356
331,801,371
332,800,373
336,793,313
337,792,250
338,792,247
339,790,196
340,788,157
341,786,122
342,786,93
343,786,71
344,786,68
345,786,50
346,785,31
347,783,16
348,785,3
369,787,3
370,786,11
371,787,21
372,787,31
373,825,173
374,787,43
375,788,53
376,788,66
377,788,78
378,788,91
379,790,106
380,796,158
381,797,172
382,771,222
383,763,276
384,756,315
385,751,347
386,751,348
387,746,381
388,742,412
389,738,438
390,737,458
393,732,321
394,731,278
395,731,250
396,731,226
397,731,211
398,731,206
399,731,193
410,736,150
411,725,170
412,698,206
413,680,238
414,663,261
415,650,280
416,651,281
417,636,303
418,626,323
419,616,343
420,607,363
421,600,381
422,600,382
423,592,398
435,757,265
436,776,285
437,783,283
438,791,287
455,631,353
456,621,366
457,613,376
458,612,378
459,605,390
