index,x,y
35,673,273
36,676,278
37,678,285
38,681,290
39,681,291
40,682,300
41,683,308
42,686,320
44,707,263
45,708,261
46,716,247
47,723,233
48,728,223
49,735,216
50,740,208
51,742,207
52,743,205
53,747,202
54,747,211
55,737,230
57,708,257
58,711,273
60,711,296
61,710,310
62,706,325
63,707,325
69,680,241
83,642,225
84,630,223
85,615,223
86,608,225
87,606,227
88,600,231
89,590,235
95,547,270
96,542,277
99,532,297
100,523,313
101,518,326
102,512,340
103,507,353
104,503,368
105,496,388
106,492,402
107,488,403
109,485,362
110,487,338
111,488,337
112,487,308
113,487,290
114,486,273
115,486,258
116,486,248
117,486,246
118,486,237
119,486,228
120,705,241
121,711,243
122,486,213
123,486,210
124,486,208
125,486,206
126,486,206
127,486,206
128,486,208
129,486,208
130,488,213
131,488,216
132,490,222
133,491,226
134,491,233
135,491,236
136,492,242
137,493,250
138,495,258
139,496,270
140,496,278
141,496,281
142,496,291
143,498,301
144,498,313
145,500,325
146,500,323
147,500,321
148,500,318
149,500,315
153,501,313
155,501,301
156,503,295
157,503,283
158,505,273
159,505,273
162,516,243
163,517,238
164,521,236
165,521,232
166,523,231
