index,x,y
41,658,317
46,653,313
47,656,315
48,657,323
49,656,332
54,723,273
55,737,265
56,748,257
57,758,253
58,766,250
59,767,250
60,777,247
61,786,247
62,792,248
63,798,251
64,805,252
65,807,253
70,653,282
71,651,281
72,630,291
73,606,298
74,587,308
75,572,318
76,557,326
77,553,330
78,541,338
79,530,360
80,541,276
81,541,256
82,541,246
83,541,243
84,541,235
85,541,225
86,542,221
87,542,218
88,543,217
89,542,217
90,543,216
91,545,216
92,546,218
93,547,221
94,550,223
95,548,221
101,728,285
102,731,292
103,748,305
104,765,316
106,726,282
107,725,282
108,712,270
120,510,313
121,490,323
122,471,335
123,453,346
124,435,360
125,435,358
126,420,372
130,380,381
131,378,381
132,375,382
133,372,383
134,367,386
135,358,391
136,355,392
137,348,393
142,331,398
143,330,398
