index,x,y
15,670,285
16,670,291
17,671,301
18,671,308
19,672,310
46,633,346
47,636,352
53,706,276
68,718,261
69,727,241
70,676,213
71,655,201
72,637,192
73,636,192
74,618,183
75,601,176
76,586,173
77,571,171
78,561,168
79,558,171
80,545,171
81,533,171
82,520,176
83,508,181
84,501,186
85,498,186
86,490,193
87,480,201
88,468,211
89,461,223
90,453,235
91,451,236
92,442,250
93,433,263
94,427,280
95,420,297
96,413,311
97,411,315
98,406,332
99,401,353
100,393,373
101,390,395
102,385,415
103,385,415
104,381,436
105,386,413
107,410,241
109,423,168
110,430,116
111,435,86
113,450,16
142,531,6
143,533,18
144,536,28
145,536,32
146,536,42
147,541,56
148,541,68
149,545,83
150,578,130
151,578,131
152,608,168
153,635,203
154,655,233
155,677,261
156,693,286
158,713,313
159,726,336
160,740,358
161,752,382
166,777,305
167,777,246
168,778,210
169,777,206
170,778,170
171,778,141
172,778,116
173,780,97
174,781,81
175,781,78
176,781,66
177,781,53
178,781,43
179,781,36
180,782,28
181,783,27
182,785,22
183,785,18
184,785,18
185,786,18
186,786,18
187,787,18
188,788,20
189,788,23
190,788,26
191,788,30
192,791,33
193,791,36
194,791,41
195,791,47
196,793,56
197,793,65
198,793,73
199,793,76
200,796,85
201,796,96
202,796,106
203,823,176
204,827,181
205,827,181
206,832,186
207,840,306
208,847,338
209,855,368
210,858,397
211,858,398
212,866,425
215,835,328
216,828,307
217,827,303
218,823,288
230,748,313
231,751,325
232,746,341
233,740,360
234,735,375
235,733,377
236,727,395
237,707,390
239,633,267
242,626,261
243,615,242
244,607,228
245,598,218
246,591,211
247,591,211
248,586,206
249,578,202
250,575,197
251,570,197
252,565,197
253,562,198
254,548,211
255,540,220
256,527,232
257,515,238
258,505,250
259,503,250
260,496,261
261,486,273
262,476,286
263,466,298
264,462,310
265,461,313
266,452,327
267,443,343
268,436,360
269,431,376
270,422,390
274,416,357
275,415,326
276,418,308
277,418,305
278,421,286
279,421,271
280,422,256
281,423,246
282,423,238
283,426,236
284,426,230
285,426,223
286,428,221
287,428,216
288,430,216
289,430,216
290,431,216
291,432,217
292,433,218
293,435,221
294,436,225
295,436,226
296,438,231
297,438,236
298,441,242
299,441,251
300,442,257
301,445,257
302,460,251
303,481,232
304,501,218
305,518,208
306,532,201
307,536,201
308,548,196
309,561,191
310,572,188
311,585,187
312,593,188
313,597,188
314,607,191
315,616,193
316,626,196
317,636,202
318,643,208
319,645,210
320,653,216
321,661,226
322,670,236
323,675,245
350,763,255
351,757,253
352,752,255
353,748,257
354,743,260
355,742,262
356,738,266
357,733,271
358,730,278
359,726,286
360,721,296
361,720,297
362,716,307
363,715,316
364,710,328
365,707,341
366,712,333
383,661,300
384,642,306
386,618,312
387,596,322
388,580,331
389,563,340
390,548,348
391,545,350
392,532,361
393,516,373
394,501,388
395,488,401
396,477,415
397,476,418
398,463,431
399,453,430
400,460,395
401,460,368
402,465,350
403,466,343
404,471,326
405,476,313
406,481,301
407,483,290
408,486,283
409,487,285
410,491,278
411,493,273
412,496,270
413,498,267
414,500,267
415,502,266
416,507,267
417,510,270
418,512,271
419,516,275
420,520,278
421,518,278
422,516,282
423,508,276
424,500,272
425,488,270
426,481,268
427,478,270
429,465,270
430,455,271
431,448,276
432,441,281
433,441,281
434,433,287
435,428,295
436,422,303
437,416,315
438,412,326
439,411,326
440,407,336
441,477,227
442,513,173
443,537,136
444,562,105
445,563,100
446,583,76
447,598,57
448,613,41
449,626,28
450,636,18
451,637,17
452,648,11
453,656,5
454,661,2
461,706,3
462,711,5
463,712,6
464,717,10
465,723,16
466,727,23
467,732,31
468,736,37
469,736,38
470,741,46
471,745,56
472,748,66
473,751,77
474,756,88
475,756,90
476,758,98
477,761,111
478,763,122
480,738,182
481,736,183
482,725,210
483,713,231
484,703,252
485,696,272
487,693,288
490,668,348
491,662,366
492,657,385
493,656,385
497,717,261
498,723,246
499,723,246
510,771,273
511,771,278
512,772,292
513,776,302
514,778,316
515,770,303
520,753,241
521,751,238
522,748,233
523,748,233
524,746,231
525,747,232
526,746,248
527,751,261
528,748,272
529,748,273
530,751,288
531,750,300
532,751,302
533,751,303
534,750,306
535,748,306
536,750,308
537,750,312
538,751,317
