index,x,y
24,618,262
25,616,256
26,605,251
27,592,243
28,580,238
29,570,236
30,562,235
31,560,233
32,551,235
33,541,236
34,533,237
35,526,241
36,521,245
37,518,246
38,512,251
39,506,258
40,500,267
41,493,275
42,487,282
43,486,285
44,481,296
45,477,285
46,476,267
47,476,257
48,475,253
49,475,251
50,473,243
53,493,248
55,478,246
56,480,247
57,481,250
58,471,241
59,466,238
60,461,238
61,460,237
62,456,237
63,453,237
64,451,240
65,448,242
66,446,245
67,446,246
68,443,251
69,442,256
70,441,263
71,441,270
72,438,278
73,438,281
74,437,288
75,436,300
76,436,311
77,436,325
78,435,336
79,435,336
80,466,312
81,485,293
88,642,240
127,510,265
128,512,271
130,510,286
131,512,295
132,512,301
133,512,303
134,513,315
135,513,326
154,526,303
155,526,311
156,526,321
157,526,323
158,527,338
159,531,347
