index,x,y
30,617,283
31,615,288
32,611,291
33,603,295
34,601,301
35,598,308
36,595,316
37,592,323
38,592,325
39,592,327
55,618,300
56,616,301
57,602,310
58,588,320
59,577,328
63,543,368
80,698,268
84,637,261
85,625,262
86,623,263
87,610,266
88,596,271
89,586,275
90,577,281
91,568,287
92,565,288
93,556,297
94,547,306
95,540,315
96,528,330
97,531,318
98,532,316
99,536,303
100,546,291
101,551,285
102,556,280
103,558,275
104,562,272
105,565,270
106,571,268
107,576,267
108,581,270
113,693,307
114,721,322
115,743,332
116,741,333
117,767,346
118,790,358
119,808,373
120,828,386
121,842,398
122,846,401
123,862,415
124,877,431
125,892,447
126,905,463
129,932,498
130,941,510
131,945,507
132,948,505
133,952,502
134,953,503
135,956,503
136,961,506
137,963,507
138,967,510
139,970,513
