index,x,y
48,646,296
61,685,280
62,695,288
63,703,298
64,713,308
65,722,318
66,723,321
67,732,332
68,741,346
69,748,361
70,758,376
71,765,391
72,765,391
73,768,391
74,765,331
75,770,300
76,771,277
77,771,258
78,771,255
79,773,241
80,776,230
81,776,221
82,778,212
83,781,207
84,780,206
85,781,201
86,781,200
87,782,198
88,782,198
89,773,205
90,773,207
135,622,277
136,602,273
137,592,271
138,591,272
139,582,273
140,568,273
141,561,276
142,547,278
143,545,282
144,542,286
145,541,291
147,538,297
148,538,298
170,505,311
171,505,311
172,505,311
173,506,311
174,506,310
175,506,310
176,506,308
177,506,308
178,506,310
179,506,310
