index,x,y
33,650,303
60,661,307
61,650,317
62,646,320
63,635,331
64,626,342
65,612,360
66,601,371
67,592,386
68,591,385
70,607,330
71,588,388
73,617,333
74,622,331
75,628,315
76,638,298
77,647,285
78,655,277
79,662,268
87,633,278
90,588,318
91,582,326
92,576,332
93,567,343
94,556,360
95,546,371
96,538,385
97,530,400
98,525,405
99,521,417
100,513,432
101,506,450
102,498,466
103,525,382
105,567,257
106,590,196
107,607,147
108,620,111
109,631,81
110,631,82
111,641,56
112,651,36
113,661,17
114,668,5
136,763,5
137,767,11
138,771,21
139,773,31
140,756,141
141,778,43
142,781,55
143,783,66
144,786,78
145,787,88
146,787,87
147,728,168
148,686,222
149,658,258
150,631,297
151,610,326
152,610,326
153,590,356
154,573,382
155,557,405
156,547,426
161,577,280
162,591,240
163,602,210
164,603,205
165,611,183
166,618,165
167,625,148
168,631,137
169,636,126
170,636,127
171,641,118
172,646,112
173,651,108
174,655,103
175,658,103
176,660,102
177,663,102
178,667,102
179,671,103
180,673,106
181,676,110
182,677,111
183,681,113
184,681,117
190,741,283
191,748,306
192,753,323
193,758,343
194,760,343
195,766,363
196,771,382
197,776,403
198,781,423
199,786,443
203,797,390
204,798,326
205,801,283
206,802,278
207,801,243
208,803,215
209,805,193
210,806,173
211,806,160
212,807,156
213,808,142
214,811,132
215,811,123
216,811,118
217,813,112
218,813,111
219,815,107
220,815,103
221,816,102
222,818,101
223,818,102
224,818,103
225,820,106
226,821,107
227,821,111
228,823,115
229,822,118
232,767,298
233,758,336
234,756,356
235,752,378
236,751,380
237,748,402
238,743,427
239,740,450
244,725,397
245,723,357
246,722,326
247,721,301
248,722,298
249,721,281
261,676,256
262,652,285
263,630,311
264,612,335
265,595,356
266,593,358
267,578,378
268,567,398
285,741,311
286,740,315
287,741,320
288,741,327
289,742,336
290,741,335
291,741,345
292,741,356
293,742,366
294,743,380
295,743,390
296,742,395
