index,x,y
19,667,287
20,652,283
21,651,287
22,651,290
23,651,292
24,651,301
25,650,306
26,650,313
27,650,320
36,705,250
37,712,245
38,717,243
39,722,238
40,725,235
41,727,235
42,731,235
43,738,240
44,743,250
45,753,262
46,761,272
47,761,275
48,767,285
49,776,298
50,781,311
51,787,323
52,791,333
53,793,336
54,796,350
55,801,363
56,806,378
57,808,391
58,816,337
60,821,301
61,822,281
62,823,267
63,826,253
64,827,246
65,828,243
66,831,240
67,832,235
68,832,231
69,832,248
70,826,266
71,827,266
72,823,277
73,821,288
74,821,301
75,818,315
76,818,326
77,817,330
78,816,341
79,816,355
84,706,231
85,692,216
86,682,205
87,673,198
88,667,193
89,666,191
90,658,190
91,650,185
97,580,216
98,570,223
99,560,231
100,552,238
101,551,238
102,541,248
103,532,258
104,526,268
105,518,281
106,512,290
107,510,293
108,503,306
109,497,318
110,491,332
111,486,346
112,481,361
113,480,365
114,476,377
115,471,393
116,466,411
117,461,428
118,458,445
119,457,445
120,458,383
121,466,310
122,466,252
123,471,210
124,473,181
125,473,177
126,476,151
127,478,128
128,481,108
129,483,93
130,483,80
131,485,76
132,486,67
133,488,56
134,491,50
135,493,43
136,493,38
137,496,38
138,498,36
139,500,33
140,503,31
141,505,32
142,506,33
143,507,33
144,510,37
145,512,41
146,516,46
147,516,51
148,518,56
149,520,57
150,523,66
151,525,73
152,527,81
153,528,91
154,531,101
155,531,102
156,516,175
157,507,223
158,495,287
159,485,331
160,480,363
161,478,366
162,473,400
163,470,430
166,468,353
167,466,350
168,470,312
169,468,288
170,472,266
171,473,247
172,473,235
173,476,232
174,476,222
175,476,213
176,478,206
177,480,201
178,481,198
179,481,198
190,597,371
191,598,372
192,608,392
193,617,411
194,628,433
195,633,448
198,647,408
220,578,361
221,578,363
222,563,382
223,550,400
224,538,421
225,528,436
226,521,392
227,516,368
228,516,362
229,515,345
230,511,330
231,508,321
232,508,313
233,508,312
234,507,308
235,506,311
236,585,270
237,505,315
238,503,316
239,505,316
240,501,323
241,501,331
242,501,338
243,501,348
244,501,357
245,500,361
246,498,371
247,498,382
248,498,396
249,498,407
250,497,415
251,497,415
252,498,415
253,498,413
254,500,412
255,500,415
256,500,412
257,500,412
258,498,413
259,500,413
