index,x,y
10,630,336
11,632,333
12,630,318
13,626,303
14,625,292
15,625,285
16,625,280
17,625,277
18,625,275
39,637,310
55,691,157
56,698,121
57,706,92
58,710,68
59,711,67
60,716,46
61,721,26
62,726,10
63,731,3
80,727,216
86,796,6
87,798,16
88,800,26
89,801,28
90,803,38
91,805,51
92,806,62
93,808,75
94,811,87
95,811,91
96,812,101
98,782,200
99,767,232
103,741,321
104,733,345
105,727,367
106,722,390
107,721,393
108,715,415
109,711,436
115,737,226
119,751,186
123,666,316
124,642,356
126,618,395
127,692,286
128,693,257
129,680,250
131,608,402
132,613,396
133,626,365
134,638,338
135,648,318
137,657,300
138,665,288
150,617,323
151,607,341
152,591,360
153,576,377
154,565,395
155,555,417
156,551,411
157,560,340
159,571,260
160,575,240
161,575,237
162,578,223
163,581,210
164,585,203
165,587,195
166,588,190
167,591,187
168,591,185
169,592,181
174,693,292
175,710,317
176,725,337
177,737,357
178,751,378
179,751,378
180,761,393
181,777,355
182,790,323
183,800,298
184,807,280
185,810,276
186,816,265
187,823,252
188,828,246
189,831,241
190,833,237
191,836,236
192,840,233
193,842,232
194,846,232
195,848,233
196,851,233
197,852,236
198,853,238
199,856,241
200,858,245
201,861,250
202,861,253
203,863,256
204,865,262
205,866,268
206,868,276
207,870,286
229,735,290
