index,x,y
32,621,302
34,602,313
35,586,326
36,572,336
37,558,347
38,545,361
39,541,363
40,533,371
41,521,388
42,511,402
43,502,416
44,493,431
45,492,430
46,493,373
47,496,336
48,496,307
49,496,285
50,497,271
51,497,266
52,498,251
53,501,238
54,501,230
55,502,223
56,503,218
57,503,218
58,506,216
59,506,212
60,508,212
61,511,211
62,512,212
63,513,212
64,513,213
65,515,217
66,516,221
67,516,226
68,511,226
69,510,227
70,501,226
71,496,231
72,490,236
73,485,242
74,481,248
75,478,250
76,476,256
77,472,263
78,467,273
79,466,285
80,461,292
81,461,295
82,458,306
83,456,318
84,451,331
85,450,342
86,450,356
87,448,360
88,446,371
89,451,367
90,458,347
91,467,327
92,471,318
93,475,315
94,483,305
95,490,293
96,495,288
97,500,283
98,502,282
99,542,257
102,521,280
103,522,278
113,622,288
114,635,295
115,645,298
118,663,281
119,668,265
120,672,255
121,675,246
122,677,243
123,678,242
124,681,240
125,672,256
126,666,266
127,687,238
128,653,283
129,655,282
131,661,233
132,658,233
150,572,306
151,570,298
152,566,291
153,566,290
154,560,285
155,560,281
156,557,278
157,555,277
158,556,277
160,551,276
161,551,277
162,551,276
163,550,276
164,550,272
165,550,273
166,548,273
167,548,273
168,548,273
169,546,272
170,550,275
