index,x,y
51,708,297
52,708,301
53,711,307
54,712,316
55,713,323
56,715,330
57,716,333
58,716,342
59,715,347
62,660,195
63,658,190
64,646,166
65,636,145
66,628,126
67,618,110
68,612,95
69,611,93
70,603,81
71,598,72
72,591,63
73,583,56
74,578,52
75,576,51
76,571,47
77,566,46
78,560,46
79,555,46
80,550,48
81,548,48
82,543,53
83,537,60
84,532,68
85,527,76
86,523,86
87,521,88
88,516,100
89,511,113
90,506,128
91,503,145
92,498,161
93,497,165
94,495,180
95,491,200
96,486,221
97,483,241
98,481,260
99,481,260
101,472,307
102,470,321
103,456,295
104,448,285
105,448,283
106,443,275
107,441,270
108,437,267
109,436,268
110,435,267
111,435,266
112,433,267
113,433,268
114,432,271
115,432,273
116,432,276
117,432,280
118,433,283
119,432,288
120,433,301
121,435,303
122,435,310
123,433,311
124,436,316
125,436,321
126,433,321
127,432,313
128,413,263
129,412,262
130,408,251
131,405,241
132,402,235
133,398,227
134,396,223
135,393,221
136,392,220
137,391,218
138,388,218
139,386,220
140,386,221
141,386,221
142,385,226
143,382,231
144,381,236
145,381,243
146,380,252
147,378,255
148,378,265
149,376,277
150,376,291
151,376,303
155,576,257
156,603,252
157,632,247
158,650,245
159,651,245
160,667,245
167,690,163
168,681,138
169,676,118
170,671,103
171,671,100
172,666,88
173,661,73
174,658,63
175,655,56
176,652,50
177,651,48
178,648,45
179,646,41
180,643,38
181,641,38
182,640,38
183,638,40
184,637,42
185,635,46
186,631,52
187,630,60
188,628,66
189,627,68
190,626,78
191,623,88
192,621,101
193,621,115
194,618,128
195,618,131
196,617,146
197,616,163
198,615,181
199,612,198
200,612,217
201,612,220
202,611,238
203,611,258
210,691,290
211,701,285
221,772,301
222,777,307
223,781,312
224,783,318
225,787,322
226,788,326
227,793,332
230,746,233
231,746,232
232,730,201
233,717,176
234,707,156
235,696,137
236,688,121
237,686,118
238,677,107
239,668,93
240,661,83
241,655,77
242,648,72
243,646,71
244,640,67
245,633,63
246,627,61
247,622,62
248,618,63
249,616,65
250,611,66
251,605,72
252,598,78
253,595,86
254,590,93
255,588,97
256,585,106
257,578,118
258,576,131
259,571,143
260,568,158
261,567,160
262,563,175
263,561,191
264,556,211
265,553,227
283,505,272
284,487,280
286,470,286
287,455,295
288,442,303
289,430,313
290,422,321
291,420,321
292,410,332
293,398,341
294,390,355
295,382,367
296,376,378
297,372,382
298,366,395
299,358,410
300,352,426
301,346,441
302,341,456
303,340,460
304,335,476
305,328,496
306,323,513
307,318,531
308,316,551
309,315,552
310,311,553
311,310,550
312,307,548
313,308,548
314,308,548
315,308,548
316,308,548
317,310,551
318,311,553
319,311,558
320,313,558
321,313,557
322,312,556
323,313,556
324,313,557
