index,x,y
16,733,328
20,681,277
21,685,276
22,700,261
23,713,251
24,728,243
25,741,237
26,750,233
27,753,232
28,762,230
29,772,228
30,781,228
31,791,228
32,797,231
33,800,231
34,808,235
35,817,241
36,826,246
37,832,255
38,840,261
39,841,263
40,847,273
41,853,285
42,861,297
43,866,311
44,871,323
45,872,325
46,876,340
47,881,357
48,886,375
49,891,392
53,902,453
54,907,472
60,866,335
61,855,296
62,851,271
63,850,267
64,845,250
65,841,232
66,836,221
67,833,211
68,831,203
69,831,203
70,830,196
71,831,195
72,823,191
73,826,191
74,826,191
75,826,191
76,828,197
77,835,203
78,841,211
79,846,221
80,851,228
81,851,230
82,856,237
83,861,247
84,866,258
85,868,271
86,871,281
87,873,283
88,876,295
89,878,308
90,881,322
91,885,336
92,886,348
93,886,352
94,888,366
95,891,382
96,893,400
97,895,418
98,896,433
99,896,433
100,898,451
101,900,468
103,856,348
104,838,302
106,823,257
107,811,223
108,801,195
109,791,171
110,786,153
111,783,151
112,776,135
113,771,121
114,766,110
115,761,101
116,756,93
117,753,91
118,751,86
119,746,81
120,743,76
121,740,75
122,738,73
123,736,73
124,735,73
125,732,75
126,730,76
127,728,80
128,726,83
129,726,86
130,723,90
131,722,96
132,721,102
133,721,111
134,720,120
139,708,318
140,707,353
141,707,355
142,706,382
143,706,407
144,703,435
145,703,461
146,703,482
147,702,483
149,751,478
151,748,253
152,755,226
153,756,221
154,761,200
155,766,182
156,771,166
157,776,155
158,778,147
159,778,146
160,783,137
161,786,131
162,788,126
163,791,123
164,793,121
165,796,120
166,798,121
167,801,121
168,803,122
169,806,125
170,808,127
171,808,130
172,817,153
173,840,193
174,853,228
175,866,257
176,876,281
177,877,283
178,886,307
179,893,331
180,902,352
181,910,376
182,916,395
183,917,396
184,922,418
193,630,271
194,612,266
195,608,265
196,593,261
197,578,257
198,566,257
199,556,258
200,548,257
201,546,258
202,536,261
203,528,263
204,521,267
205,513,273
206,508,276
207,505,280
208,501,286
209,495,292
210,488,300
211,483,308
212,481,317
213,478,321
214,475,328
215,472,336
218,455,257
219,453,256
220,448,238
221,446,222
222,441,210
223,437,198
224,435,191
225,433,188
226,432,183
227,430,178
228,428,176
229,426,173
230,426,172
231,423,171
232,423,173
233,421,176
234,421,178
235,418,183
236,418,190
237,416,192
238,416,200
239,416,208
240,413,221
241,413,232
242,411,243
243,412,246
244,411,258
245,411,273
246,411,290
247,410,308
252,592,281
254,628,273
260,676,276
263,763,223
264,750,210
270,718,283
271,722,288
272,725,295
273,727,297
274,731,306
275,735,316
276,736,326
277,741,337
278,743,350
279,743,350
280,746,357
281,758,328
282,757,316
283,776,298
284,785,291
285,787,288
286,793,282
287,798,276
288,806,273
289,811,270
290,817,267
291,817,267
292,821,267
293,826,270
294,831,272
295,833,273
296,836,276
297,837,278
298,840,282
299,843,288
300,847,296
301,848,303
302,851,307
303,850,307
304,830,270
305,808,236
306,791,206
307,776,183
308,765,166
309,763,165
310,753,148
311,741,133
312,731,121
313,721,111
314,713,103
315,711,101
316,703,96
317,696,91
318,687,88
319,678,87
320,673,87
321,673,87
322,666,90
323,658,92
324,651,97
325,646,103
326,640,111
327,638,112
328,632,122
329,626,131
330,621,143
331,616,156
332,611,170
333,611,172
334,606,186
335,601,203
336,597,220
350,786,285
351,788,283
352,792,286
353,796,288
354,796,286
355,796,281
356,796,280
357,796,281
358,792,281
359,791,283
370,780,316
371,780,318
372,780,325
373,778,332
374,778,341
375,778,343
376,778,352
377,776,362
378,776,375
379,777,386
