index,x,y
27,660,282
28,655,282
29,651,278
60,693,276
61,696,275
62,711,278
63,725,281
64,740,285
65,753,288
66,762,293
67,767,295
68,777,301
69,788,310
70,798,317
71,808,328
72,812,323
73,812,320
74,802,288
75,793,270
76,786,252
77,783,241
78,781,233
79,781,233
80,777,227
81,775,223
82,773,222
84,772,218
85,770,216
86,772,185
87,776,163
88,778,143
89,781,128
90,783,117
91,783,113
92,786,106
93,786,98
94,788,92
95,791,88
96,791,86
97,793,83
98,795,83
99,796,83
100,796,86
101,797,88
102,798,91
103,798,93
104,800,98
105,800,106
106,801,113
107,801,125
108,801,136
109,801,136
110,801,147
111,801,161
112,801,176
113,801,191
114,801,208
115,801,210
116,801,226
117,801,246
118,801,263
119,800,283
120,798,302
121,798,301
130,731,272
131,731,276
132,731,278
133,730,278
134,706,232
135,692,225
136,677,203
137,666,191
138,656,178
139,656,178
140,646,168
141,637,160
142,630,153
143,622,148
144,615,146
145,613,146
146,606,146
147,601,146
148,595,148
149,588,151
150,586,155
151,583,153
152,578,160
153,572,166
154,567,176
155,562,185
156,558,193
157,556,198
158,552,210
159,548,222
177,660,257
187,533,258
190,512,273
191,506,280
192,502,286
193,500,288
194,493,298
195,490,307
200,642,258
201,662,252
202,677,250
208,683,183
209,668,171
210,656,148
211,655,147
212,642,126
213,631,108
214,621,96
215,613,83
216,606,75
217,603,71
218,597,65
219,590,58
220,581,52
221,576,48
222,571,48
223,568,48
224,562,48
225,556,48
226,551,51
227,545,55
228,541,58
229,538,61
230,533,66
231,528,73
232,523,83
233,518,93
234,515,103
235,513,106
236,510,117
237,505,132
238,501,147
239,496,163
240,495,178
241,493,180
242,492,195
243,487,215
244,483,235
245,481,253
246,480,270
247,481,272
248,485,281
249,491,282
250,496,283
251,498,285
252,501,285
260,476,278
261,472,277
262,470,277
263,467,278
264,463,281
265,462,282
266,461,286
267,457,291
268,456,296
269,453,303
270,452,311
271,451,312
272,450,321
273,470,293
274,485,278
275,491,273
278,660,258
279,656,261
286,482,195
287,475,190
288,468,183
289,467,182
290,462,176
291,457,173
292,452,171
293,448,170
294,445,171
295,443,171
296,438,173
297,436,176
298,433,181
299,431,188
300,427,193
301,426,196
302,423,202
303,421,213
304,418,225
305,416,236
306,415,248
307,413,251
308,411,262
309,411,278
310,408,295
311,407,312
312,406,326
313,406,330
314,408,338
316,491,256
320,540,215
321,541,216
326,590,192
327,595,192
328,601,195
329,606,201
330,585,238
331,585,237
332,587,232
340,546,330
341,551,335
344,585,302
345,595,296
346,605,288
347,616,286
348,625,283
349,625,283
350,633,282
351,641,280
352,650,281
353,656,283
354,661,287
355,663,288
356,668,293
357,673,297
358,678,302
359,683,307
360,690,316
361,690,316
362,695,322
365,706,267
366,708,235
367,707,232
368,710,201
369,712,176
370,716,153
371,717,135
372,718,121
373,718,117
374,720,107
375,721,93
376,723,85
377,726,77
378,726,72
379,726,71
380,728,66
381,730,63
382,732,62
383,732,62
384,733,63
385,733,65
386,735,68
387,736,71
388,736,77
389,736,86
390,737,95
391,738,96
392,738,106
393,738,118
394,738,132
395,737,146
396,738,161
397,738,165
398,738,180
399,738,196
400,738,215
401,738,236
402,738,250
410,758,623
417,508,275
418,503,273
419,497,270
420,491,271
421,490,271
422,486,272
423,482,273
424,477,277
425,473,282
426,471,286
427,471,288
428,470,293
429,466,301
430,463,308
431,461,318
432,461,326
433,461,326
434,487,297
436,531,260
437,542,250
441,670,232
442,577,230
443,666,241
444,613,228
445,615,228
446,661,231
447,658,232
448,673,235
449,690,241
450,731,253
455,755,271
456,765,278
457,767,282
458,775,290
459,785,302
460,793,312
461,802,325
462,808,336
463,811,338
464,817,351
465,825,366
467,777,316
473,703,236
474,695,233
475,693,233
476,686,230
477,680,227
478,676,226
479,671,251
480,662,277
482,650,308
483,648,312
484,646,330
485,645,343
486,640,360
487,638,363
488,636,378
489,633,396
491,642,402
492,657,373
493,661,368
494,672,345
495,685,327
496,695,312
497,703,300
498,710,292
499,712,292
516,745,247
518,726,211
519,711,185
520,700,161
521,688,141
522,677,125
523,676,121
524,668,110
525,658,96
526,651,86
527,643,78
528,637,73
529,635,72
530,628,68
531,622,66
532,616,65
533,611,66
534,606,66
535,603,68
536,600,71
537,593,76
538,587,83
539,582,92
540,578,101
541,578,101
542,572,112
543,568,123
544,563,136
545,561,155
546,556,168
547,553,171
548,551,187
549,546,205
557,502,272
558,492,260
559,491,261
560,483,253
561,477,248
562,473,246
563,470,246
564,466,246
565,463,246
566,462,248
567,461,251
568,458,253
569,456,258
570,456,261
571,456,263
572,456,267
573,456,272
574,455,277
575,455,286
576,453,295
577,455,298
578,453,306
579,453,316
582,452,322
583,452,323
585,438,246
586,433,221
587,431,200
588,428,183
589,427,182
590,423,165
591,422,152
592,420,141
593,418,132
594,417,126
595,416,123
596,416,118
597,415,113
598,413,111
599,412,111
600,411,111
601,411,111
602,411,113
603,410,117
604,408,121
605,408,128
606,408,133
607,408,136
608,406,146
609,406,157
610,406,171
611,406,183
612,406,198
613,406,200
614,406,215
615,406,233
616,406,252
617,406,271
618,406,288
619,406,287
620,406,311
621,411,327
622,443,285
623,456,271
624,463,265
625,467,262
626,472,256
627,478,253
628,481,252
629,486,253
630,492,253
631,491,252
632,486,250
633,476,251
634,471,251
635,465,251
636,461,253
637,461,253
638,456,256
639,453,261
640,448,263
641,446,270
642,445,273
643,443,277
644,441,283
645,438,293
646,436,302
647,435,313
648,432,323
649,431,323
650,430,336
651,428,351
652,473,325
657,585,268
658,597,263
659,610,262
660,620,262
661,620,262
662,626,261
663,636,262
664,612,218
665,595,186
666,581,160
667,577,156
668,567,138
669,556,121
670,546,106
671,536,92
672,528,82
673,526,81
674,520,72
675,513,66
676,506,60
677,500,56
678,496,56
679,493,56
680,487,56
681,483,58
682,477,61
683,472,65
684,468,68
685,467,71
686,461,78
687,458,86
688,452,98
689,448,108
690,446,121
691,446,122
692,441,135
693,437,151
694,433,168
695,431,186
696,428,202
697,427,206
698,426,226
699,423,246
700,421,266
701,418,288
702,416,310
703,416,312
704,416,332
710,656,281
716,757,283
717,762,286
718,766,291
719,782,300
720,783,301
721,785,301
722,783,300
723,776,290
724,772,286
725,768,281
726,766,278
727,763,277
728,761,278
730,751,282
731,747,287
732,745,292
733,745,292
734,745,295
750,722,346
751,723,347
752,723,347
753,723,350
754,723,352
760,720,390
761,720,398
763,718,411
