index,x,y
31,623,263
32,606,252
33,593,245
34,583,238
35,580,237
36,571,233
37,561,228
38,551,227
39,542,226
40,536,226
41,533,227
42,525,230
43,517,233
44,508,238
45,503,243
46,496,251
47,495,252
48,490,260
49,481,271
50,475,282
51,470,292
52,466,302
53,466,302
54,477,277
55,478,272
56,491,246
57,498,235
58,503,227
59,503,227
60,507,221
61,513,216
62,515,215
63,517,213
64,522,213
65,522,215
66,503,231
67,490,247
68,477,262
69,466,276
70,458,288
71,456,292
72,450,305
73,442,317
74,436,332
75,431,345
76,426,358
77,423,361
78,421,375
79,415,391
80,411,405
81,411,417
87,597,307
88,617,300
89,617,300
90,636,292
91,651,288
92,667,286
93,683,281
103,763,313
104,768,318
105,776,325
106,778,292
107,777,282
108,778,258
109,778,236
110,780,213
111,781,196
112,781,183
113,781,181
114,781,172
115,781,161
116,783,152
117,783,146
118,786,142
119,786,141
120,786,138
121,788,136
122,788,136
123,788,136
124,788,138
125,788,141
126,791,146
127,791,150
128,791,156
129,791,166
130,791,173
131,791,175
132,791,185
133,792,196
134,792,210
135,792,226
136,793,240
137,792,243
138,792,256
139,796,276
144,736,273
145,722,266
146,713,258
147,706,256
148,703,253
149,701,253
153,686,213
154,676,166
155,676,163
156,671,127
157,666,102
158,663,78
159,661,58
160,660,43
161,658,41
162,656,27
163,653,16
164,652,6
165,651,3
176,641,5
178,637,25
179,637,25
180,635,33
181,632,46
182,631,60
183,631,76
184,628,90
185,630,92
186,628,107
187,627,126
188,626,145
189,626,163
190,626,185
191,625,186
192,626,205
193,623,227
194,623,251
195,623,271
196,621,288
197,621,291
204,632,303
205,635,295
206,636,286
207,637,280
208,640,278
209,641,277
214,650,278
215,650,278
218,647,276
219,627,245
220,612,223
221,611,220
222,600,202
223,588,188
224,578,175
225,571,165
226,565,157
227,561,156
228,556,150
229,550,146
230,543,142
231,538,142
232,533,142
233,533,142
234,530,143
235,526,145
236,520,151
237,516,156
238,512,162
239,511,165
240,507,171
241,505,181
242,501,192
243,497,203
244,496,217
245,495,220
246,491,232
247,488,248
248,486,263
249,483,283
250,482,298
251,481,302
252,481,320
253,480,337
254,477,357
255,478,356
256,496,332
257,496,331
282,576,345
285,550,256
286,538,228
287,538,225
288,531,201
289,523,178
290,518,160
291,511,142
292,506,131
293,506,127
294,501,117
295,496,106
296,493,98
297,490,92
298,487,88
299,486,88
300,483,86
301,480,83
302,477,85
303,475,86
304,472,88
305,471,90
306,468,93
307,466,98
308,463,108
309,461,116
310,458,126
311,458,127
312,456,137
313,453,152
314,452,167
315,451,183
316,450,197
317,448,201
318,447,217
319,446,236
320,446,255
321,445,275
322,443,292
323,445,296
324,443,316
325,442,336
326,441,356
330,673,298
331,633,297
332,658,291
345,818,298
346,823,303
347,826,306
348,835,315
349,840,322
350,847,330
351,852,338
352,858,345
355,873,261
356,881,231
357,886,205
358,891,182
359,891,181
360,896,161
361,901,143
362,906,127
363,910,115
364,912,107
365,915,103
366,917,97
367,921,91
368,923,86
369,927,81
370,931,81
371,931,81
372,935,81
373,936,82
374,938,86
375,941,88
376,943,92
377,946,93
378,946,101
379,948,108
380,951,121
381,951,131
382,953,143
383,953,145
384,955,157
385,956,173
386,956,191
387,957,208
388,960,223
389,958,223
390,961,241
391,961,261
392,961,281
393,962,302
394,963,322
395,963,322
396,963,343
397,963,365
398,963,386
399,922,377
403,756,287
404,717,267
405,685,253
406,663,243
407,661,243
408,645,237
409,618,230
410,598,227
411,590,225
412,580,225
413,578,225
414,565,226
415,556,226
416,546,230
417,537,233
418,531,236
419,530,238
420,521,245
421,515,251
422,508,258
423,503,265
424,500,272
425,498,273
426,493,283
427,490,291
428,486,303
429,483,315
430,477,327
431,478,328
432,477,333
433,503,256
434,526,208
435,541,170
436,555,141
437,556,138
438,570,111
439,581,86
440,593,66
441,603,46
442,612,32
443,616,28
444,626,17
445,635,6
460,735,6
461,736,6
462,741,18
463,747,31
464,752,43
465,757,58
466,761,73
467,763,76
468,767,92
469,771,110
470,776,126
471,781,146
472,783,166
473,786,167
474,788,187
475,793,208
476,796,230
477,800,251
478,802,273
479,802,273
480,803,291
481,806,317
482,808,338
483,811,361
484,815,385
485,815,383
486,786,380
492,602,270
493,595,265
494,580,260
495,566,253
496,553,251
497,551,251
498,541,251
499,533,251
500,525,253
501,518,253
502,511,256
503,510,257
504,505,261
505,500,266
506,493,273
507,490,278
508,485,285
509,485,287
511,476,303
512,472,312
513,470,322
514,467,332
515,466,335
516,463,342
518,461,238
519,461,196
520,460,167
521,458,163
522,458,135
523,458,106
524,458,86
528,461,33
529,461,21
530,461,10
531,462,3
543,471,5
544,471,11
545,471,15
546,471,23
547,471,35
548,473,46
549,473,62
550,476,76
551,475,78
552,476,95
553,476,112
554,476,131
555,478,152
556,481,170
557,480,171
558,481,191
559,482,213
560,483,233
561,485,256
562,485,273
564,487,300
565,488,321
566,490,343
567,491,358
568,488,320
570,487,293
571,487,277
572,490,265
573,491,257
574,490,252
575,491,251
576,491,248
577,492,247
578,493,247
579,493,250
588,600,252
589,637,251
590,658,253
594,733,260
595,756,265
596,772,271
597,791,278
598,803,285
599,805,285
600,822,295
601,835,306
602,850,316
603,862,327
604,873,340
605,876,342
606,887,355
607,898,371
608,910,386
609,918,403
610,928,420
611,928,421
612,937,438
613,946,457
614,953,476
615,961,496
616,967,515
617,971,521
618,975,538
619,983,561
620,987,583
621,997,611
622,1000,613
623,1002,612
624,1003,608
625,1006,606
626,1006,603
627,1006,602
628,1006,602
629,1007,602
630,1006,602
631,1008,605
632,1010,610
633,1012,613
634,1016,618
635,1017,618
636,1018,620
637,1021,620
638,1022,620
639,1023,621
