index,x,y
25,616,351
26,610,316
30,597,253
31,595,245
32,592,235
33,591,228
34,591,222
35,591,221
36,591,217
37,598,220
38,622,236
43,686,296
44,697,310
45,710,325
46,718,338
47,721,341
48,728,353
49,501,260
51,625,250
52,607,233
53,607,232
54,591,220
55,578,211
60,583,221
61,593,231
62,605,243
63,613,256
64,620,265
65,631,278
66,592,228
72,622,268
73,617,260
74,613,256
75,611,251
76,610,250
77,608,250
78,608,250
79,605,250
80,621,251
81,636,251
82,645,251
83,646,252
84,655,256
90,696,291
93,655,288
94,627,286
96,610,286
98,581,262
99,571,291
110,506,227
126,550,241
127,548,238
128,550,238
130,573,272
131,576,271
132,580,267
133,583,263
134,587,261
135,591,261
136,595,260
137,597,261
138,600,258
139,601,261
140,606,263
141,608,266
142,611,268
143,613,271
144,616,275
145,618,277
146,620,276
147,621,273
148,620,273
149,620,272
150,620,271
157,621,271
158,622,272
159,622,271
160,621,270
161,621,270
162,621,268
163,622,270
164,623,270
165,622,271
166,622,271
