index,x,y
28,627,323
29,627,311
49,628,278
51,592,298
71,703,356
72,706,386
73,707,408
74,708,408
75,710,436
76,711,461
77,711,483
83,596,256
84,583,233
85,573,215
86,572,213
87,566,201
88,556,190
89,551,181
90,546,173
91,541,170
92,540,168
93,536,166
94,532,162
95,528,161
96,526,161
97,523,161
98,523,162
99,521,163
100,518,167
101,516,171
102,515,173
103,513,178
104,513,181
105,511,187
106,511,193
107,511,201
108,511,210
109,508,218
110,511,218
111,510,228
112,508,236
113,508,250
114,507,258
117,505,193
118,503,165
119,503,140
120,503,120
121,505,106
122,505,103
123,506,90
124,506,80
125,506,70
126,507,63
127,508,58
128,508,56
129,510,53
130,511,52
131,512,51
132,512,51
133,513,53
134,515,53
135,516,57
136,516,61
137,518,66
138,520,73
139,521,81
140,521,83
141,521,92
142,521,102
143,522,116
144,523,128
145,525,140
146,523,143
147,526,157
148,526,173
149,527,191
150,528,207
151,530,226
152,530,228
153,530,246
163,748,280
164,752,278
165,758,278
166,763,280
170,786,290
171,790,286
172,792,282
173,792,278
174,795,277
175,796,276
176,796,275
177,797,275
178,798,275
179,800,275
181,802,270
182,803,268
183,803,270
184,803,267
185,805,266
186,805,267
187,806,266
188,807,267
189,807,266
