index,x,y
10,696,238
11,707,226
12,708,223
13,721,211
14,731,201
15,741,193
16,751,188
17,758,183
18,761,183
19,768,181
20,778,178
21,786,178
22,791,178
23,798,181
24,801,181
25,807,186
26,815,192
27,821,198
28,826,206
29,833,216
30,833,216
31,838,226
32,843,238
33,848,251
34,853,265
35,857,278
36,856,281
37,861,296
38,865,313
39,868,331
41,783,290
42,782,288
43,760,278
44,743,268
57,708,217
58,718,201
59,728,187
60,728,186
61,736,178
62,743,168
63,750,163
64,757,160
65,762,156
66,765,156
67,768,156
68,773,156
69,778,158
70,781,161
71,783,165
72,786,166
73,790,171
74,793,178
75,796,187
76,800,197
77,802,206
78,803,211
79,806,220
80,808,235
81,811,248
82,812,263
83,813,276
84,815,281
85,816,298
86,817,313
99,530,187
101,506,201
102,521,278
103,518,281
104,516,287
105,516,291
106,513,300
107,513,306
108,513,308
109,511,316
110,511,325
111,511,335
112,510,342
124,597,267
125,617,280
126,616,280
127,635,291
128,652,303
129,665,316
130,686,328
131,693,340
132,697,345
133,705,352
135,730,315
136,737,301
137,750,291
138,752,287
139,761,281
140,766,276
141,771,273
142,777,270
143,781,267
144,783,267
145,787,267
146,792,268
147,797,272
148,801,276
149,806,278
150,806,278
151,811,282
155,825,312
157,826,317
158,836,307
159,842,288
160,846,281
161,851,275
162,853,272
163,857,267
164,861,263
165,866,261
166,870,260
167,873,261
168,875,261
169,878,261
170,881,263
171,883,267
172,887,271
173,890,277
174,891,278
175,893,286
176,896,293
177,897,305
178,901,316
179,902,328
180,902,328
181,903,341
182,906,356
183,906,368
188,643,271
193,543,238
194,531,240
195,516,238
196,508,243
197,506,243
198,503,246
199,502,250
200,503,260
201,501,267
202,498,275
203,497,283
204,497,286
205,497,295
206,498,295
207,500,306
208,500,307
209,500,311
210,501,311
211,501,316
212,503,322
213,503,331
214,506,338
215,506,347
216,507,350
217,507,360
218,508,371
219,508,382
220,508,395
221,507,396
223,505,395
230,501,401
231,500,401
232,500,402
233,498,403
