index,x,y
34,592,276
35,585,267
36,581,263
37,572,258
38,561,251
39,553,248
40,543,243
41,541,245
42,537,243
43,528,243
44,520,245
45,515,246
46,510,248
47,506,248
48,503,250
49,498,252
50,493,256
51,487,262
52,481,268
53,478,273
54,476,276
55,472,283
56,467,295
57,465,303
58,461,315
59,457,326
60,457,325
61,457,300
62,461,273
63,466,255
64,468,241
65,471,231
66,471,227
67,472,222
68,476,217
69,476,213
70,480,208
71,480,208
72,481,208
73,482,211
74,482,213
75,476,223
76,471,242
77,463,256
78,463,257
79,458,272
80,456,281
81,451,295
82,448,307
84,471,260
85,473,253
94,693,253
95,700,253
96,702,253
97,712,258
98,720,261
99,727,265
100,733,270
101,740,272
102,741,276
103,747,282
104,752,287
105,756,290
106,760,292
107,763,290
108,766,288
109,767,287
110,771,287
111,772,285
112,773,286
113,775,285
114,775,285
115,775,286
116,776,285
117,775,285
118,775,285
119,775,285
120,776,283
121,777,283
122,777,282
123,777,283
124,776,282
125,777,282
126,778,283
