index,x,y
27,631,331
28,628,315
29,626,306
40,652,262
56,662,302
57,660,288
58,681,277
59,695,265
61,722,248
62,725,247
63,735,246
64,747,242
65,756,242
66,763,241
67,771,241
68,772,242
69,778,246
80,682,256
81,663,257
82,646,261
83,628,265
88,566,293
89,555,302
110,652,277
112,636,288
113,621,288
114,606,291
115,595,291
116,592,292
117,578,297
118,551,283
119,520,261
120,502,246
121,486,233
122,485,233
123,472,223
124,460,216
125,448,211
126,438,206
127,432,205
128,430,205
129,425,203
130,417,206
131,412,206
132,408,208
133,405,211
134,403,211
135,400,216
136,396,221
137,393,226
138,391,231
139,388,238
140,388,238
141,386,246
142,386,253
143,383,262
144,383,271
145,381,278
146,382,281
147,381,288
148,378,287
149,378,286
