index,x,y
26,657,283
27,660,288
28,665,293
32,670,316
34,690,297
35,596,295
36,706,273
37,708,270
38,716,263
39,721,257
40,722,248
41,728,250
42,732,250
43,733,248
44,738,248
45,743,251
46,746,253
47,750,256
48,752,261
49,753,261
50,757,266
51,761,270
52,763,275
53,766,280
54,768,286
55,768,288
56,771,293
57,772,301
58,773,308
59,776,318
60,777,326
61,778,328
62,780,338
63,781,350
64,782,362
65,758,355
77,596,268
79,601,255
83,557,307
84,553,313
85,552,313
86,550,316
90,640,242
91,641,242
92,657,228
93,673,220
94,690,212
95,703,207
96,716,203
97,718,202
98,728,201
99,742,201
100,755,201
101,766,203
102,775,206
103,778,207
104,786,212
105,796,217
106,807,226
107,816,233
108,826,243
109,826,245
110,833,255
111,841,267
112,848,281
113,856,293
114,862,308
115,863,310
116,870,325
122,703,265
123,691,265
124,680,263
125,678,266
130,696,248
131,710,241
132,720,236
133,721,235
134,731,231
135,740,231
136,748,230
137,756,232
138,763,231
139,766,231
140,775,230
141,782,236
142,787,240
143,793,247
144,798,253
145,801,256
146,806,262
147,812,272
170,520,251
171,482,257
172,481,257
173,478,257
174,478,256
175,477,256
176,475,255
177,472,253
178,471,253
179,470,252
