index,x,y
25,661,280
26,658,281
27,658,286
28,660,292
29,660,300
35,652,296
48,643,288
49,641,287
51,587,268
52,570,275
53,551,280
54,538,286
55,536,287
56,525,293
57,510,303
58,498,312
59,487,321
60,478,332
61,477,333
62,467,345
63,457,356
64,447,342
65,450,313
66,458,298
67,458,295
68,465,278
69,466,270
70,470,261
71,473,253
72,476,251
73,478,248
74,482,246
75,485,243
76,487,243
77,490,245
78,491,246
79,493,247
80,496,248
81,497,253
82,500,257
83,501,261
86,506,272
87,501,275
88,495,270
90,491,272
91,488,268
92,485,266
93,482,267
94,477,270
95,472,272
96,470,276
97,467,278
98,463,283
99,460,290
100,456,297
101,453,306
102,451,315
103,448,317
104,446,326
105,445,338
106,442,338
107,456,303
108,461,281
109,460,280
110,471,267
111,480,251
112,485,238
113,491,231
114,496,226
115,498,222
116,503,218
117,507,216
118,511,216
119,515,215
128,607,211
129,623,212
130,638,215
131,652,218
132,663,221
133,668,223
134,677,228
135,691,235
136,703,242
137,713,251
138,722,258
139,723,258
140,733,268
141,743,281
142,751,291
143,760,303
144,766,316
145,768,318
146,776,332
147,782,347
149,741,328
150,717,320
151,717,317
160,583,276
172,607,256
173,627,241
174,646,227
176,666,215
177,683,202
178,698,196
179,713,188
180,726,186
181,730,185
182,742,181
183,756,178
184,770,178
185,782,181
186,793,181
187,796,183
188,805,186
189,817,193
190,828,198
191,838,207
192,848,216
193,851,218
194,860,227
195,871,241
196,878,253
197,888,268
198,896,283
199,896,285
200,903,301
201,911,317
202,918,336
203,892,321
204,862,290
206,841,271
207,828,261
208,820,253
209,812,250
215,766,212
216,750,198
217,747,196
218,733,186
219,721,176
220,710,168
221,700,162
222,691,161
223,690,158
224,681,156
225,673,156
226,665,157
227,658,160
228,653,161
229,651,163
230,645,167
231,638,173
232,633,181
233,626,188
234,621,198
235,620,207
236,615,212
237,611,223
238,606,235
245,578,336
251,521,287
252,512,270
253,511,266
254,506,256
255,501,246
256,498,238
257,496,236
258,493,233
259,491,233
260,488,231
261,488,231
262,487,231
263,488,233
280,676,318
281,681,327
282,686,336
283,688,338
284,693,348
285,698,361
286,703,375
