index,x,y
10,643,311
11,643,310
32,655,290
33,657,296
34,658,301
35,658,305
36,660,312
37,661,317
38,663,320
39,670,332
59,705,210
60,688,197
61,673,186
62,661,177
63,648,171
64,638,166
65,636,166
66,628,163
67,618,161
68,611,161
69,602,163
70,596,166
71,593,166
72,587,170
73,578,175
74,571,181
75,565,188
76,558,197
77,558,201
78,552,210
79,546,221
86,512,315
87,508,328
110,543,307
111,545,317
112,545,327
113,546,328
114,547,325
115,562,290
116,567,277
117,573,265
118,580,258
119,580,257
121,590,247
122,592,246
123,595,245
124,597,245
125,598,246
126,598,248
128,576,276
129,567,292
130,660,423
132,652,405
134,561,308
135,561,313
136,561,320
137,561,322
138,563,328
139,563,337
