index,x,y
8,627,331
9,627,330
10,623,317
11,621,306
12,617,296
13,616,291
23,587,282
24,560,291
25,552,296
26,541,301
27,538,303
28,528,308
29,516,316
30,505,322
31,495,328
32,486,337
33,485,340
34,476,350
35,470,360
36,460,351
37,468,317
38,472,288
39,471,286
40,473,261
41,476,245
42,478,230
43,481,217
44,482,211
45,482,208
46,486,203
47,486,201
48,488,196
49,490,192
50,492,192
51,493,191
52,495,192
53,496,196
55,485,227
56,473,250
57,472,251
58,463,273
59,456,295
60,448,315
61,443,333
62,440,351
63,438,353
64,436,371
80,465,273
81,461,276
82,446,300
83,433,321
84,422,341
85,412,358
86,402,377
87,400,382
88,392,400
89,385,418
90,378,437
91,371,457
92,366,473
93,365,475
94,360,497
95,353,522
96,348,542
97,343,565
98,341,585
99,338,586
100,335,608
101,332,627
102,331,627
103,330,627
104,326,626
105,327,626
106,328,627
107,328,631
108,330,633
109,330,637
110,331,642
111,331,642
112,333,643
113,335,645
114,336,647
115,337,648
116,340,650
117,338,650
