index,x,y
19,652,285
20,667,258
21,681,243
22,687,233
23,691,231
24,698,222
25,706,213
26,713,206
27,720,201
28,726,198
29,728,200
30,736,196
31,741,196
32,748,197
33,753,198
34,758,203
35,761,203
36,766,208
37,771,213
38,776,221
39,781,231
40,786,241
41,786,242
42,791,252
43,796,265
44,798,278
45,803,293
46,806,308
47,807,311
48,811,330
49,813,346
51,776,296
52,762,282
53,762,278
76,782,290
78,788,298
79,796,311
80,801,317
81,801,311
83,797,278
84,796,262
85,797,251
86,796,243
87,797,240
89,798,237
90,768,228
91,757,222
92,741,211
93,726,206
94,713,201
95,710,201
96,698,198
97,688,197
98,678,196
99,668,198
100,658,200
101,656,201
102,648,205
103,641,208
104,631,213
105,623,221
106,616,228
107,615,231
108,608,238
109,601,250
123,543,221
124,550,222
125,548,217
126,543,207
127,541,200
128,537,191
129,536,186
130,533,183
131,532,182
132,532,181
133,531,180
134,530,181
135,528,182
136,527,186
137,527,188
138,526,191
139,526,198
140,526,206
141,523,215
142,525,223
143,525,225
144,523,235
145,523,248
146,523,260
160,481,286
161,482,285
162,480,288
163,480,291
164,480,295
165,480,300
166,481,303
167,481,306
168,481,312
169,481,318
172,545,247
173,546,243
174,566,226
175,582,210
176,596,198
177,611,188
178,622,181
179,623,182
180,636,175
181,647,171
182,658,166
183,668,166
184,678,166
185,681,166
186,690,168
187,698,171
188,708,176
189,717,181
190,726,188
191,728,190
192,735,197
193,743,207
194,751,221
195,757,231
196,766,243
197,765,245
198,772,260
199,776,275
200,786,295
201,790,312
202,793,327
203,795,327
206,716,278
207,702,273
208,691,268
209,690,267
210,683,266
211,676,266
212,670,265
213,666,266
214,661,267
215,660,268
216,657,272
217,652,275
218,647,281
219,646,287
240,638,261
241,642,246
242,646,235
243,651,227
244,653,223
245,656,220
246,658,216
247,662,213
248,665,211
249,667,210
253,691,218
254,706,221
255,720,230
256,732,236
257,736,237
258,747,243
259,758,253
260,767,261
261,778,271
262,786,278
263,788,281
264,796,291
265,803,303
266,812,316
267,818,328
268,826,341
269,826,341
270,833,356
271,836,368
272,835,340
273,828,313
274,827,297
275,826,293
276,823,280
277,821,273
278,821,266
279,818,260
281,817,256
282,817,255
283,817,252
284,816,252
285,816,253
286,815,257
287,812,257
290,733,207
291,712,198
292,695,192
293,692,192
294,675,183
295,658,178
296,646,176
297,632,175
298,622,173
299,620,175
300,608,176
301,598,177
302,588,181
303,580,186
304,571,191
305,568,192
306,560,200
307,551,208
308,542,218
309,536,230
310,531,238
311,528,241
312,522,252
313,515,266
314,508,282
315,505,297
316,498,311
317,496,313
318,492,325
319,491,291
320,493,275
328,511,220
329,512,221
330,496,258
331,496,265
332,496,272
333,495,278
334,496,282
335,496,286
336,496,292
337,496,301
338,496,308
339,497,318
340,498,328
341,500,331
342,501,340
343,501,351
344,501,365
345,502,377
346,503,388
347,503,392
348,505,402
349,511,400
350,518,366
351,522,343
352,527,330
353,530,328
372,573,248
373,561,226
374,555,203
375,546,183
376,541,171
377,538,168
378,533,156
379,528,146
380,522,135
381,516,128
382,513,123
383,511,121
384,508,118
385,503,116
386,501,113
387,497,113
388,495,116
389,493,116
390,488,120
391,486,123
392,483,131
393,481,138
394,478,146
395,477,148
396,475,158
397,471,171
398,470,185
399,467,198
400,466,211
401,465,212
402,463,228
403,462,246
404,461,262
405,460,281
406,458,298
407,460,305
408,457,317
409,496,271
420,552,252
421,556,255
422,560,260
423,563,262
424,567,267
425,567,268
426,571,275
427,576,280
428,578,287
434,633,236
435,650,210
436,666,183
437,670,182
438,683,163
439,696,145
440,708,131
441,721,118
442,730,110
443,733,107
444,743,100
445,753,93
446,761,90
447,772,86
448,778,83
449,781,85
450,790,83
451,797,86
452,806,88
453,813,93
454,821,98
455,823,100
456,828,105
457,836,115
458,843,125
459,848,136
460,856,146
461,856,147
462,861,161
463,866,173
464,871,190
465,876,206
466,881,223
467,881,225
468,886,243
469,891,262
470,893,281
471,896,301
472,887,306
473,887,306
474,870,285
475,860,276
476,853,270
477,848,268
478,846,267
479,828,263
480,832,243
481,823,233
486,773,231
487,750,218
488,730,208
489,710,201
490,696,196
491,692,196
492,680,191
493,666,188
494,652,188
495,641,188
496,631,191
497,628,191
498,620,193
499,608,198
500,598,203
501,590,211
502,583,216
503,582,217
504,575,226
505,566,236
506,557,246
507,551,260
508,542,268
509,541,271
510,535,286
511,528,301
512,523,317
513,517,332
514,512,348
515,512,351
516,507,367
517,501,386
518,496,406
519,493,423
530,595,250
541,565,251
542,556,256
543,547,260
544,538,265
545,535,266
546,527,272
547,518,280
548,511,288
549,503,298
550,498,306
551,497,308
552,491,318
553,483,328
554,478,341
555,473,353
556,468,366
557,467,370
558,462,382
559,478,368
560,525,288
561,555,247
562,577,215
563,578,208
564,600,185
565,617,165
566,631,146
567,645,131
568,656,121
569,657,121
570,667,111
571,678,103
572,690,96
573,697,92
574,703,91
575,707,88
576,713,88
577,721,88
578,728,88
579,735,91
580,741,95
581,743,95
582,748,98
583,755,101
584,760,108
585,765,115
586,771,135
587,770,136
590,747,217
591,746,235
594,741,275
595,738,292
596,737,311
597,735,327
598,732,345
599,732,346
600,731,362
601,730,381
606,626,246
607,611,228
608,597,212
609,588,203
610,578,191
611,577,191
612,572,187
613,566,182
614,560,180
615,553,177
616,556,177
617,550,177
618,540,175
619,537,171
620,536,171
621,531,170
622,526,168
623,525,168
624,522,170
625,521,172
626,517,177
627,516,181
628,513,186
629,511,188
630,511,196
631,508,202
632,507,212
633,506,221
634,506,231
635,505,233
636,503,247
637,501,257
639,496,282
654,693,226
655,707,222
656,727,218
657,745,216
658,756,215
659,756,216
660,770,216
661,783,216
662,796,218
663,806,223
664,816,228
665,818,228
666,826,233
667,836,242
668,843,250
669,851,257
670,858,266
671,860,266
672,867,275
673,873,285
674,881,297
675,887,308
676,893,321
677,895,323
679,903,346
690,920,352
691,921,355
