index,x,y
28,638,268
29,642,273
39,605,278
41,653,288
43,571,251
44,567,247
45,565,247
46,561,247
47,557,247
48,555,247
49,551,250
50,547,251
51,543,251
52,527,247
53,513,246
54,497,246
55,488,248
56,481,248
57,476,250
58,471,253
59,463,256
60,457,261
61,453,266
62,446,273
63,446,273
64,440,281
65,433,295
66,428,301
67,426,312
68,421,322
69,421,323
70,437,313
72,492,260
73,507,247
74,520,241
75,523,237
76,533,233
77,541,230
78,545,228
79,548,227
81,556,230
82,560,232
83,550,241
84,541,253
85,535,263
86,531,272
87,528,275
88,526,283
89,521,295
90,516,306
91,513,318
92,511,328
93,508,331
94,507,342
95,503,356
96,501,368
97,500,383
98,497,398
99,497,398
100,482,365
101,476,331
102,471,313
103,465,298
104,460,285
105,460,283
106,456,273
107,453,266
108,451,261
109,448,257
110,448,255
111,448,255
112,447,255
113,447,255
114,447,253
120,433,276
121,422,283
122,418,288
123,416,291
124,412,298
125,406,306
126,401,316
127,396,326
128,392,336
129,391,337
130,387,348
131,385,360
132,381,372
133,376,386
134,405,350
137,461,258
138,483,230
139,501,208
140,511,197
141,512,196
142,525,185
143,533,173
144,543,168
145,550,163
146,555,160
147,557,158
148,561,158
154,610,313
155,617,337
156,622,355
157,611,301
170,808,503
171,811,503
172,828,500
173,847,500
174,863,501
175,878,502
176,892,502
177,897,501
178,906,500
179,916,500
181,938,496
182,940,496
183,942,495
