index,x,y
22,621,315
23,621,302
24,620,291
25,621,286
26,620,281
27,621,278
28,620,276
29,620,271
30,568,277
31,573,276
36,555,290
37,537,303
38,527,312
39,526,313
40,513,325
41,501,337
42,490,350
43,480,363
44,471,376
45,467,378
46,461,393
47,451,408
48,442,426
49,436,440
52,420,475
53,415,488
54,426,366
55,433,297
56,438,246
57,438,242
58,441,203
59,446,170
60,448,141
61,453,120
62,455,102
63,457,95
64,460,82
65,461,68
66,465,60
67,466,51
68,470,45
69,470,45
70,471,38
71,473,35
72,477,31
73,481,28
74,483,28
75,485,28
76,486,31
77,488,31
78,491,36
79,495,40
80,496,45
81,498,46
82,501,51
83,503,57
84,506,65
85,508,73
86,511,81
87,511,83
88,513,91
89,516,101
90,517,112
95,558,292
96,566,322
97,575,352
98,581,375
99,581,375
100,585,398
101,588,420
102,595,445
104,573,340
113,556,217
114,555,213
115,555,210
116,553,208
117,553,208
118,556,206
119,548,225
120,551,251
121,550,273
122,550,291
123,550,295
124,550,313
125,550,331
126,550,350
127,551,368
128,552,386
129,552,386
131,441,415
132,521,285
133,516,270
134,512,253
135,512,251
136,508,241
137,506,233
138,503,228
139,502,226
140,503,223
141,502,222
142,500,221
143,492,222
144,488,221
145,483,223
146,478,226
147,476,228
148,472,231
149,468,236
150,463,241
151,461,248
152,457,256
153,456,257
154,453,266
155,451,273
156,448,285
157,446,297
158,443,308
159,443,308
160,441,321
161,441,335
162,438,350
163,436,365
164,436,378
165,435,381
166,433,393
167,432,412
169,482,376
172,436,157
173,438,116
174,438,83
175,441,57
176,441,36
177,441,32
178,442,13
179,443,3
203,483,3
204,483,7
205,486,18
206,486,28
207,486,33
208,488,43
209,491,56
210,493,68
211,496,81
212,496,93
213,497,95
214,498,107
215,501,121
218,488,255
219,488,255
220,487,285
221,486,315
222,483,340
223,483,362
224,482,383
225,482,383
226,481,402
230,605,185
231,606,185
232,625,152
233,640,126
234,653,107
235,666,90
236,676,76
237,677,75
238,688,63
239,696,56
240,705,47
241,713,43
242,718,41
243,721,38
244,727,38
245,732,36
246,740,38
247,747,40
248,751,41
249,752,42
250,756,45
251,762,50
252,766,53
253,771,61
254,776,68
255,777,71
256,781,76
257,786,85
258,788,93
259,793,103
260,796,113
261,797,115
262,800,123
263,801,135
270,748,325
271,745,342
272,741,361
273,740,363
274,736,382
276,736,366
277,743,346
278,747,337
279,750,335
280,748,321
281,750,312
282,756,305
283,756,301
284,757,298
285,757,297
286,760,297
287,761,297
288,763,297
289,763,300
290,765,307
291,763,308
292,765,311
293,763,315
294,766,321
295,766,328
296,766,337
297,766,341
298,767,347
299,767,357
300,766,368
301,766,381
302,767,393
303,767,395
304,768,406
305,767,418
306,768,413
307,770,412
308,771,412
309,771,412
