index,x,y
40,657,275
41,657,278
42,660,282
43,662,291
44,661,298
45,662,302
46,662,312
47,663,320
48,666,333
49,667,346
55,611,275
56,601,261
57,598,257
58,591,247
59,583,236
61,571,223
62,568,222
63,567,221
64,565,220
65,563,218
66,557,217
67,555,216
68,555,218
69,552,220
70,566,225
71,582,225
72,592,230
89,700,380
90,706,397
97,608,226
98,596,207
99,596,206
100,585,186
101,577,175
102,568,166
103,563,156
105,556,150
106,552,145
107,546,140
108,542,137
109,538,137
120,588,198
121,597,208
122,602,218
123,603,221
124,608,230
133,651,348
134,653,361
135,655,362
136,660,377
142,675,227
143,676,173
144,678,130
145,681,92
146,683,65
147,683,61
148,686,35
149,686,13
180,737,11
181,738,23
182,740,36
183,741,37
184,741,50
185,741,63
186,743,78
187,746,92
188,747,106
189,747,107
190,747,120
191,762,180
192,771,211
193,782,257
194,790,280
195,791,285
196,796,308
197,801,333
198,806,356
199,811,378
209,633,236
210,615,218
211,598,201
212,585,192
213,585,191
214,573,181
215,563,173
216,555,168
217,546,165
218,541,163
219,538,162
220,533,161
221,528,161
222,522,162
223,518,163
224,515,166
225,513,167
226,511,171
227,506,176
228,503,181
229,501,188
230,498,193
231,498,196
232,496,201
233,493,211
234,492,218
235,492,227
240,586,225
241,607,226
242,625,226
243,627,226
244,642,230
245,660,231
246,675,236
247,690,242
248,702,247
249,703,248
250,717,255
251,727,262
252,740,271
253,751,280
254,761,288
255,762,291
256,771,301
257,781,313
258,791,326
259,798,338
260,805,351
261,806,352
262,813,367
263,821,382
264,827,396
268,827,361
269,822,327
270,815,295
271,811,270
272,808,258
273,808,253
274,803,240
275,801,225
276,798,212
277,796,201
278,795,195
279,793,193
280,791,186
281,790,181
282,786,176
283,786,173
284,785,171
285,785,170
288,813,180
289,810,175
290,797,191
291,748,365
292,750,361
293,743,387
294,740,410
299,646,273
300,633,255
301,623,238
302,613,226
303,613,225
304,606,216
305,597,208
306,591,201
307,586,197
308,581,195
309,581,195
312,567,196
313,566,196
314,565,198
315,562,198
316,563,203
319,585,272
324,618,311
325,621,323
326,626,337
327,628,342
328,632,355
329,638,371
332,648,250
333,650,245
334,651,212
335,653,183
336,656,162
337,657,146
338,660,133
339,658,132
340,661,122
341,662,115
342,665,107
343,666,102
344,667,98
345,668,97
346,671,96
347,671,96
348,673,96
349,676,97
350,676,100
351,676,102
352,678,105
353,681,108
354,682,115
355,683,120
356,657,156
358,626,206
360,577,277
361,558,306
362,545,331
363,540,336
364,528,358
365,513,383
366,503,405
367,491,430
368,485,442
370,480,333
371,473,278
372,470,235
373,466,203
374,466,180
375,465,177
376,463,157
377,461,141
378,461,128
379,461,118
380,461,108
381,461,105
382,462,100
383,462,95
384,461,92
385,463,91
386,463,90
387,465,90
388,465,90
389,466,92
390,466,93
391,466,96
392,468,98
393,468,101
394,470,106
395,471,111
396,472,116
397,473,123
400,495,266
403,492,307
404,496,332
405,496,333
406,498,358
407,501,381
409,517,367
412,517,353
413,520,331
414,526,310
415,530,298
416,528,288
417,533,285
418,535,277
419,537,268
433,618,282
434,645,291
435,647,292
436,667,297
437,690,307
438,708,317
439,725,326
440,738,316
441,738,312
442,738,292
443,731,273
444,731,262
445,728,252
446,728,247
447,727,245
448,727,242
449,727,240
450,726,237
451,726,236
452,726,237
453,725,237
454,726,240
455,727,242
456,738,251
457,752,261
458,763,271
459,763,270
460,776,281
461,785,288
462,795,300
463,802,310
464,810,318
465,811,321
466,816,331
467,801,316
468,782,301
469,771,287
480,725,275
481,722,277
482,720,280
483,718,281
484,717,285
485,716,288
488,691,232
489,688,231
490,681,216
491,676,206
492,671,195
493,666,188
494,663,183
495,661,182
496,658,178
497,656,177
498,652,176
499,648,176
500,646,178
501,646,180
502,642,182
503,640,187
504,638,193
505,636,201
506,633,208
507,631,211
508,628,221
509,626,231
510,623,246
511,621,258
521,671,261
531,673,320
532,668,332
533,670,343
534,670,353
535,672,362
536,671,372
537,672,376
538,673,390
539,675,405
