index,x,y
46,618,201
47,593,182
48,576,166
49,557,148
50,556,148
51,537,136
52,520,123
53,503,113
54,488,105
55,476,98
56,473,97
57,460,91
58,447,88
59,435,85
61,410,83
62,405,83
63,400,85
64,387,86
65,378,88
66,367,93
67,361,96
68,358,98
69,352,103
70,343,111
71,336,118
72,330,127
73,323,137
74,322,138
75,316,147
76,310,158
77,303,171
78,298,182
79,293,195
80,295,195
81,290,208
82,286,221
83,282,236
84,278,251
85,276,263
86,276,265
87,273,280
88,271,295
89,268,311
91,266,337
92,265,336
93,263,331
94,262,327
95,262,325
96,261,323
98,261,321
99,261,321
