index,x,y
31,638,320
32,638,308
33,640,306
34,640,297
35,638,287
36,638,282
37,640,280
38,640,277
39,640,276
46,635,283
47,632,286
48,632,290
49,635,297
64,665,167
65,671,121
66,678,87
67,683,57
68,688,32
69,688,32
70,692,11
96,760,3
97,763,11
98,765,22
99,766,23
100,767,35
101,768,46
102,771,61
103,771,71
104,775,85
105,775,86
106,776,100
107,778,113
108,781,136
110,803,256
112,802,287
113,808,320
114,811,348
115,816,376
116,818,396
117,818,401
119,823,426
130,857,375
131,858,373
132,860,373
133,861,375
134,862,375
135,863,375
136,865,376
137,867,380
138,868,376
139,870,377
