index,x,y
10,662,290
11,661,287
12,658,286
13,657,282
14,656,280
15,656,277
16,653,278
17,652,281
18,651,281
19,650,283
20,647,291
27,463,292
56,670,278
57,678,268
58,688,257
59,697,248
60,698,248
61,706,241
62,713,233
63,722,228
64,731,226
65,736,223
66,740,223
67,746,222
68,753,222
69,761,223
70,768,226
71,775,228
72,776,230
73,783,235
74,791,242
75,798,251
76,806,258
77,810,266
78,811,267
79,816,276
80,821,288
81,826,298
82,831,312
83,836,323
84,836,326
85,841,336
86,843,348
87,848,361
88,850,373
89,853,388
90,857,415
91,860,407
92,862,408
93,863,406
94,863,406
95,865,405
96,863,403
97,863,403
98,863,402
