index,x,y
29,653,278
42,590,262
43,581,255
44,572,247
45,567,243
46,563,240
47,561,238
48,556,238
49,551,236
50,573,211
51,545,237
52,541,240
53,538,241
54,532,248
55,523,252
56,517,263
57,510,273
58,503,282
59,503,283
60,498,292
61,493,303
62,491,313
63,487,326
64,486,336
65,485,340
66,482,351
67,480,365
68,477,377
69,497,355
72,542,267
75,585,212
76,591,205
77,593,200
78,601,193
79,608,187
80,613,183
81,621,181
82,623,181
83,626,182
84,631,202
85,637,233
86,641,260
87,646,281
88,648,302
89,650,303
90,655,325
91,658,346
92,661,363
93,666,385
94,666,397
95,691,385
97,717,366
98,695,377
99,701,371
100,700,367
101,700,367
102,706,365
103,711,366
104,717,367
105,722,371
106,723,373
107,726,375
108,728,378
109,731,382
110,737,388
111,738,395
112,742,397
113,743,395
120,750,386
121,750,385
122,750,386
123,751,386
124,751,386
125,750,385
126,751,385
127,750,386
128,750,387
129,750,387
