index,x,y
14,672,280
15,675,276
16,687,265
17,698,253
18,708,246
19,718,241
20,728,236
21,730,236
22,738,232
23,747,230
24,756,230
25,763,231
26,770,231
27,772,232
28,777,236
29,786,240
30,791,246
31,797,253
32,803,261
33,806,262
34,810,270
35,811,270
36,798,251
37,793,236
38,795,230
39,795,230
40,790,223
41,787,221
42,785,218
43,785,217
44,783,217
45,782,217
46,781,218
47,781,221
48,781,223
49,780,227
50,781,232
51,781,233
52,780,237
53,785,245
54,791,248
55,795,253
56,797,255
57,798,256
58,801,258
59,805,261
60,811,268
61,815,275
62,817,281
63,818,283
64,822,290
65,826,301
66,828,311
67,831,323
68,836,336
69,836,336
70,838,350
71,842,361
79,645,221
95,616,322
96,622,343
97,630,363
98,637,381
99,637,382
100,642,401
102,630,305
103,622,256
104,616,223
105,616,220
106,611,192
107,608,171
108,606,153
109,602,140
110,602,128
111,601,126
112,600,118
113,597,111
114,597,103
115,596,100
116,596,97
117,595,95
118,595,95
119,595,95
120,595,93
121,595,96
122,595,98
123,595,100
124,595,103
125,595,108
126,595,113
127,593,118
128,588,131
129,586,133
130,581,138
131,576,148
132,570,156
133,566,166
134,562,173
135,561,176
136,558,186
137,553,196
138,551,206
139,548,217
140,546,228
141,546,230
142,542,242
143,541,256
144,538,268
145,536,283
146,533,297
147,533,302
148,531,316
149,528,332
150,526,351
151,526,366
152,522,378
154,516,340
155,512,298
156,511,270
157,506,247
158,503,230
159,505,228
160,502,213
161,502,203
162,503,196
163,502,188
164,502,183
165,501,180
166,502,177
167,502,176
168,503,176
169,503,173
170,506,175
171,503,175
172,498,182
173,493,186
174,491,191
175,486,197
176,482,203
177,481,206
178,476,215
179,473,223
180,470,233
181,466,246
182,463,255
183,463,257
184,461,267
185,458,280
186,456,293
187,455,308
188,452,322
189,452,321
190,451,337
191,451,353
192,446,371
193,446,386
194,478,330
197,528,226
198,548,195
199,567,166
200,581,145
201,583,142
202,598,122
203,611,106
204,622,92
205,633,81
206,642,71
207,643,71
208,653,63
209,661,58
210,671,53
211,678,51
212,683,48
213,687,48
214,692,48
215,700,48
216,707,51
217,715,53
218,720,56
219,720,56
220,726,61
221,732,66
222,738,71
223,743,78
224,747,85
225,748,88
226,753,96
227,757,106
228,758,118
230,716,146
231,713,147
232,701,161
233,688,173
234,677,185
235,666,197
236,656,208
237,655,211
238,646,222
239,637,237
240,631,250
241,622,263
242,616,278
243,615,281
244,607,292
245,601,308
246,593,326
247,588,342
248,582,360
249,583,358
250,576,370
251,561,330
252,555,297
253,546,266
254,541,245
255,538,242
256,533,225
257,528,208
258,526,197
259,521,188
260,521,182
261,520,180
262,518,175
263,515,170
264,515,167
265,513,167
266,512,165
267,512,165
268,511,166
269,510,167
270,511,170
271,511,173
272,510,176
273,511,178
274,516,183
275,507,191
276,503,196
277,498,198
278,491,200
279,490,202
280,486,208
281,481,216
282,475,222
283,471,231
284,466,238
285,466,240
286,462,248
287,458,258
288,455,271
289,451,281
290,448,293
291,448,295
292,446,307
293,443,321
294,441,333
295,438,348
296,436,365
297,436,365
298,435,376
299,440,362
300,446,345
301,452,330
302,453,323
303,456,320
304,461,313
305,467,307
306,472,303
307,476,301
308,478,298
309,480,300
310,482,297
311,486,297
312,486,297
313,487,298
314,488,297
315,490,301
316,490,303
317,490,307
318,488,313
319,490,318
320,488,326
321,490,328
322,491,336
323,491,346
324,493,356
325,495,368
326,495,380
327,496,382
328,496,393
329,496,407
330,500,411
331,500,410
332,500,410
333,500,408
334,501,408
337,501,410
