index,x,y
12,616,358
13,616,358
14,615,358
15,582,262
16,573,237
17,565,218
18,558,202
19,551,187
20,551,188
21,546,177
22,541,166
23,537,158
24,533,153
25,531,150
26,528,147
27,526,145
28,525,145
29,522,143
30,521,141
31,518,141
32,518,143
33,516,145
34,513,148
35,513,153
36,511,158
37,511,162
38,511,166
39,511,171
40,510,178
41,508,187
42,507,196
43,508,203
44,506,206
45,501,213
46,495,218
47,491,223
48,486,226
49,481,233
50,481,232
51,477,238
52,473,246
53,471,253
54,468,261
55,466,268
56,466,271
57,463,281
58,461,291
59,460,302
60,457,315
61,455,326
62,455,327
63,453,342
64,480,298
65,498,277
66,508,266
67,517,253
68,521,252
69,527,248
80,523,287
81,521,297
82,517,308
83,515,318
84,511,330
85,508,341
86,507,342
87,506,353
88,502,332
89,503,303
90,506,283
91,506,276
98,672,308
99,672,308
100,597,281
101,600,283
102,620,293
103,637,303
104,637,303
105,656,315
110,655,308
111,635,287
112,620,272
113,608,263
114,603,261
120,697,397
121,507,233
122,510,235
123,511,241
125,543,291
126,540,298
127,535,308
128,535,311
129,533,320
130,528,330
131,526,342
132,522,355
133,520,366
134,521,367
135,516,381
139,500,412
148,496,580
150,498,572
151,498,571
152,498,570
153,498,570
154,498,571
155,500,571
156,501,572
157,501,575
158,502,575
159,503,580
