index,x,y
27,675,262
28,676,258
29,688,240
30,700,226
31,713,213
32,725,202
33,732,193
34,735,191
35,743,186
36,751,181
37,761,177
38,768,176
39,777,176
40,778,176
41,786,176
42,793,177
43,801,181
44,808,185
45,815,191
46,816,193
47,823,200
48,828,208
49,833,218
50,841,228
51,845,240
52,846,242
53,851,253
54,856,268
55,860,283
56,865,300
57,867,315
58,867,312
59,847,278
60,833,258
61,825,246
62,821,238
63,816,235
64,816,233
65,813,232
66,812,232
67,810,233
68,811,237
69,813,242
70,813,245
71,818,250
72,821,257
73,823,263
74,826,271
75,827,278
76,828,281
77,831,288
78,833,298
79,836,308
80,836,320
81,838,330
82,837,331
85,701,261
86,676,246
87,657,237
88,655,237
89,640,231
92,607,222
96,631,240
97,635,247
98,638,252
99,642,262
100,645,261
101,648,268
102,653,277
103,656,288
104,661,296
105,665,307
106,665,310
107,670,320
108,672,332
109,676,346
110,678,360
111,682,373
112,681,373
114,637,345
118,587,305
119,600,312
120,555,283
121,546,278
122,536,273
123,527,273
124,526,272
125,518,273
126,511,273
127,503,276
128,497,280
129,493,282
130,493,281
131,487,286
132,482,291
133,478,298
134,476,306
135,473,311
136,471,315
137,467,321
138,466,331
140,455,260
141,451,235
142,451,230
143,448,206
144,446,186
145,446,167
146,443,150
147,443,138
148,441,135
149,441,126
150,440,116
151,440,110
152,440,102
153,438,98
154,438,98
155,438,96
156,438,96
157,438,97
158,438,97
159,438,101
160,437,101
161,436,106
162,436,112
163,436,121
164,436,128
165,436,138
166,436,141
167,436,152
168,436,166
169,436,181
170,436,195
171,436,210
172,436,212
173,438,228
174,438,248
175,438,266
176,440,283
177,438,303
178,440,306
179,441,325
180,441,347
185,608,315
186,633,308
187,653,306
200,722,345
201,722,355
202,722,355
203,722,366
204,723,377
205,725,391
206,725,403
207,725,417
208,725,417
210,727,417
211,727,417
212,727,416
213,728,416
214,727,417
215,728,418
216,728,418
217,728,420
218,728,422
219,727,421
