index,x,y
10,641,306
11,641,306
12,641,306
13,641,305
14,641,305
15,642,305
16,642,305
17,642,306
18,642,306
19,643,305
24,656,236
25,660,227
26,663,221
27,665,218
28,668,213
29,671,208
50,716,357
51,717,360
52,717,377
53,717,396
59,756,306
66,711,352
67,706,305
70,701,228
71,698,201
72,696,180
73,696,162
74,693,147
75,693,143
76,693,133
77,691,122
78,691,112
79,691,105
80,691,100
81,690,98
82,688,95
83,690,93
84,690,92
85,691,92
86,691,93
87,691,95
88,691,96
89,692,100
90,692,105
91,693,111
92,693,116
93,695,118
94,696,125
95,695,131
96,696,141
97,697,151
100,751,316
101,778,410
102,795,462
103,813,516
104,827,536
105,828,537
106,842,546
107,861,557
108,877,570
109,891,581
110,905,593
111,907,593
112,920,603
113,931,618
114,942,635
115,956,651
116,965,665
117,967,668
118,973,672
120,996,693
121,1003,697
122,1010,703
123,1011,706
124,1020,708
125,1026,712
126,1032,715
