index,x,y
39,655,276
50,666,311
51,667,317
63,690,270
64,690,252
65,691,238
66,693,227
67,693,217
68,696,215
69,696,207
70,698,196
71,701,190
72,702,185
73,703,181
74,703,178
75,706,177
76,708,175
77,710,173
78,711,175
79,712,176
80,713,176
81,715,178
82,716,183
83,718,186
84,721,192
85,722,198
86,723,201
87,726,208
88,726,218
89,728,228
90,731,243
91,730,256
92,731,258
93,733,272
94,737,290
95,742,305
96,746,318
97,748,332
98,750,337
99,751,352
100,753,368
101,756,385
102,757,400
103,761,420
104,760,420
105,761,435
106,758,435
