index,x,y
12,656,281
13,673,243
14,685,213
15,695,192
16,695,190
17,706,168
18,713,152
19,721,138
20,728,126
21,735,118
22,737,115
23,743,107
24,750,102
25,756,97
26,760,93
27,765,92
28,767,91
29,771,91
30,776,92
31,780,93
32,785,96
33,787,98
34,788,101
35,792,103
36,796,108
37,801,116
38,806,122
39,808,130
40,808,131
41,812,138
42,821,173
43,826,212
44,831,246
45,836,273
46,836,273
47,841,301
48,846,325
49,848,347
50,851,368
51,853,388
52,855,393
53,856,411
54,858,433
55,861,448
71,791,338
72,787,353
73,783,388
74,781,420
79,727,375
80,716,348
81,706,327
82,707,325
83,696,305
84,690,290
85,683,277
86,678,271
87,673,263
88,673,261
89,668,257
103,696,243
104,701,243
105,711,243
106,713,243
107,725,246
108,735,247
114,776,270
115,783,277
116,791,288
117,797,296
118,798,298
119,803,307
123,648,237
125,622,225
126,601,216
127,581,210
128,566,206
129,552,203
130,551,202
131,540,201
132,528,201
133,518,201
134,510,203
135,503,206
136,500,206
137,493,208
138,486,213
139,481,217
140,475,221
141,471,227
142,470,228
143,465,236
144,462,243
145,445,285
146,433,321
147,423,351
148,423,351
149,415,376
150,408,382
151,405,391
152,401,397
153,396,405
154,396,407
155,392,416
156,388,426
157,386,436
158,383,441
159,381,446
160,380,446
161,380,450
162,377,455
163,376,458
164,375,462
165,375,463
166,375,465
167,373,467
168,373,470
169,372,470
170,372,473
171,372,475
172,372,476
173,372,476
174,373,476
175,373,477
176,373,477
177,373,477
178,373,477
179,373,477
