index,x,y
38,676,270
39,691,251
40,705,240
41,717,231
42,720,228
43,733,218
44,745,211
45,755,207
46,766,203
47,773,201
48,776,201
49,785,201
50,793,202
51,802,203
52,811,208
53,818,213
54,818,213
55,826,221
56,833,228
57,841,238
58,848,248
59,856,261
60,855,260
61,861,273
62,867,287
63,873,302
64,878,318
65,883,336
66,882,337
67,888,356
68,891,373
69,896,396
73,838,277
74,828,256
75,820,242
76,813,231
77,810,223
78,808,221
79,806,216
80,802,212
81,801,211
82,797,211
83,806,228
84,806,228
85,816,257
86,823,281
87,831,301
88,836,321
89,841,341
90,841,341
91,847,360
92,853,378
93,856,398
94,861,417
95,866,436
96,866,437
97,871,455
99,816,268
100,801,216
101,790,183
102,788,178
103,776,146
104,771,122
105,761,101
106,756,85
107,751,71
108,751,68
109,746,58
110,741,48
111,737,40
112,733,35
113,731,31
114,730,28
115,728,26
116,726,25
117,723,25
118,721,25
119,721,26
120,720,26
121,718,30
122,716,32
123,716,38
124,713,43
125,713,48
126,713,51
127,711,56
128,711,63
129,711,73
130,711,82
131,711,91
132,711,93
133,711,106
136,680,281
137,675,316
138,672,320
139,671,348
140,666,382
141,663,410
142,660,438
143,656,462
144,657,461
147,693,296
151,713,210
152,720,195
153,723,181
154,728,168
155,731,161
156,732,157
157,736,151
158,738,148
159,742,145
160,746,142
161,746,141
162,748,141
163,751,141
164,752,141
165,755,142
166,757,146
167,758,148
168,760,151
169,761,153
170,768,176
171,778,212
172,786,243
173,791,270
174,792,272
175,797,295
176,801,317
177,806,338
178,811,361
179,816,381
180,816,380
181,818,401
182,821,420
183,798,382
189,711,220
190,702,211
191,696,201
192,695,200
193,688,193
194,686,188
195,681,183
196,676,181
197,673,180
198,672,178
199,670,180
200,666,181
201,665,201
202,665,228
203,665,251
204,665,251
205,663,272
206,663,291
207,663,311
208,662,328
209,662,346
210,663,346
211,663,363
212,665,381
213,665,398
214,663,413
215,632,350
216,628,343
217,717,368
221,550,207
222,550,206
223,538,193
224,531,182
225,525,173
226,518,166
227,513,163
228,511,161
229,507,161
230,502,156
231,498,156
232,496,156
233,493,157
234,491,158
235,490,161
236,487,163
237,486,166
238,482,172
239,480,173
244,677,382
245,698,406
259,582,311
265,580,347
266,577,358
267,576,371
268,576,383
269,575,396
270,576,398
271,576,418
272,576,420
273,577,420
274,580,418
280,590,420
281,590,421
282,591,421
283,592,420
284,592,418
