index,x,y
6,583,337
7,585,337
8,586,338
9,586,340
36,672,271
37,688,262
38,700,258
39,701,258
48,777,266
49,782,270
50,787,275
51,787,276
52,793,281
53,808,272
54,815,265
55,826,256
56,832,251
57,835,251
58,840,247
59,847,243
60,853,243
61,858,243
62,862,243
63,863,246
64,868,248
65,873,251
66,876,257
67,881,263
68,883,271
69,885,271
70,888,281
71,891,290
72,893,302
73,896,313
74,898,326
75,900,328
76,901,342
77,902,358
78,903,375
79,906,392
80,907,406
81,906,405
82,883,367
83,871,337
84,861,316
85,851,300
86,845,287
87,840,285
88,833,275
89,831,267
90,826,263
100,801,271
101,800,276
102,796,280
120,766,295
121,766,276
122,767,257
123,768,253
124,772,242
125,776,231
126,776,223
127,778,215
128,781,208
129,781,208
130,785,203
131,785,201
132,786,200
133,787,200
134,788,201
135,790,202
136,791,205
137,793,207
138,796,211
139,801,222
140,806,233
141,806,233
142,813,248
143,816,261
144,821,276
145,825,291
146,827,301
147,828,306
148,831,320
149,833,333
150,836,348
151,836,363
152,840,378
153,841,381
154,841,397
162,627,240
163,621,257
164,608,272
165,606,276
166,601,287
167,592,301
168,586,316
169,578,330
170,573,340
171,572,342
172,567,358
173,562,372
180,533,478
181,530,498
182,526,515
183,526,520
184,522,540
185,520,561
186,516,582
187,513,606
188,511,630
189,511,630
190,510,650
191,512,650
192,516,647
193,516,646
194,518,645
195,518,645
196,518,645
197,517,646
198,518,647
199,520,650
